0,10,29.2,11.6,33.87,13.2,38.54,14.8,43.22,16.4,47.89,18,52.56,27.06  /  27.08  /  26.99  /  26.73  /  26.53,8.66  /  8.61  /  8.79  /  8.86  /  9.25,64.21  /  64.23  /  64.16  /  64.34  /  64.14,77.0  /  77.0  /  76.0  /  77.0  /  74.0
0,10,40.3,11.2,45.14,12.4,49.97,13.6,54.81,14.8,59.64,16,64.48,29.45  /  29.51  /  29.47  /  29.36  /  29.2,6.92  /  6.87  /  6.92  /  7.02  /  7.19,63.55  /  63.55  /  63.55  /  63.55  /  63.55,16.0  /  16.0  /  16.0  /  16.0  /  16.0
0,7,16.87,8.4,20.24,9.8,23.62,11.2,26.99,12.6,30.37,14,33.74,23.59  /  23.48  /  23.51  /  23.75  /  24.03,7.78  /  7.7  /  7.56  /  7.58  /  7.62,68.56  /  68.74  /  68.84  /  68.57  /  68.28,110.0  /  112.0  /  111.0  /  112.0  /  112.0
0,6,29.04,8,38.72,10,48.4,12,58.08,14,67.76,16,77.44,29.63  /  29.39  /  29.54  /  29.74  /  29.19,9.34  /  9.41  /  9.47  /  9.64  /  9.4,60.95  /  61.11  /  60.92  /  60.56  /  61.34,61.0  /  62.0  /  63.0  /  60.0  /  66.0
0,7,36.54,9.2,48.02,11.4,59.51,13.6,70.99,15.8,82.48,18,93.96,34.09  /  33.75  /  33.22  /  33.07  /  33.45,11.98  /  12.34  /  11.83  /  12.43  /  12.08,53.86  /  53.83  /  54.86  /  54.43  /  54.4,32.0  /  30.0  /  34.0  /  31.0  /  30.0
0,11,12.21,13.4,14.87,15.8,17.54,18.2,20.2,20.6,22.87,23,25.53,38.92  /  38.83  /  38.57  /  38.46  /  38.6,15.83  /  16.91  /  17.17  /  17.32  /  18.3,45.15  /  44.18  /  44.17  /  44.14  /  43.01,16.0  /  15.0  /  15.0  /  15.0  /  14.0
0,9,52.2,11.6,67.28,14.2,82.36,16.8,97.44,19.4,112.5,22,127.6,37.2  /  36.54  /  36.52  /  36.95  /  37.72,18.41  /  18.34  /  18.77  /  19.08  /  18.31,44.3  /  45.03  /  44.65  /  43.9  /  43.87,19.0  /  20.0  /  19.0  /  18.0  /  18.0
0,6,27.12,6.8,30.74,7.6,34.35,8.4,37.97,9.2,41.58,10,45.2,30.45  /  30.37  /  30.4  /  30.3  /  30.3,15.21  /  15.32  /  15.12  /  15.23  /  15.22,54.28  /  54.22  /  54.41  /  54.4  /  54.4,44.0  /  44.0  /  45.0  /  45.0  /  45.0
0,8,28.16,9.6,33.79,11.2,39.42,12.8,45.06,14.4,50.69,16,56.32,34.27  /  34.13  /  33.94  /  34.46  /  34.7,13.37  /  13.53  /  13.51  /  13.11  /  12.91,52.28  /  52.27  /  52.47  /  52.36  /  52.33,30.0  /  30.0  /  30.0  /  30.0  /  30.0
0,6,28.38,8.2,38.79,10.4,49.19,12.6,59.6,14.8,70,17,80.41,35.52  /  35.84  /  36.03  /  35.73  /  36.36,13.0  /  13.27  /  13.1  /  13.33  /  12.72,51.42  /  50.83  /  50.82  /  50.88  /  50.86,19.0  /  18.0  /  18.0  /  18.0  /  18.0
