0,11,35.2,12.6,40.32,14.2,45.44,15.8,50.56,17.4,55.68,19,60.8,26.31  /  26.25  /  26.22  /  26.11  /  26.12,9.22  /  9.28  /  9.17  /  9.24  /  9.22,64.41  /  64.4  /  64.53  /  64.59  /  64.59,77.0  /  76.0  /  78.0  /  79.0  /  79.0
0,11,43.23,12.2,47.95,13.4,52.66,14.6,57.38,15.8,62.09,17,66.81,29.93  /  29.83  /  30.06  /  30.01  /  29.9,6.44  /  6.54  /  6.31  /  6.37  /  6.47,63.54  /  63.54  /  63.53  /  63.53  /  63.53,16.0  /  16.0  /  16.0  /  16.0  /  16.0
0,9,20.43,10.6,24.06,12.2,27.69,13.8,31.33,15.4,34.96,17,38.59,24.93  /  24.85  /  24.78  /  24.74  /  24.83,7.87  /  7.74  /  7.67  /  7.52  /  7.38,67.12  /  67.33  /  67.46  /  67.65  /  67.71,107.0  /  109.0  /  110.0  /  110.0  /  112.0
0,10,45.7,12,54.84,14,63.98,16,73.12,18,82.26,20,91.4,28.54  /  28.43  /  27.77  /  27.15  /  26.52,9.61  /  9.79  /  10.21  /  10.35  /  9.99,61.79  /  61.69  /  61.92  /  62.42  /  63.4,73.0  /  71.0  /  68.0  /  68.0  /  73.0
0,7,34.86,8.8,43.82,10.6,52.79,12.4,61.75,14.2,70.72,16,79.68,38.04  /  37.87  /  37.95  /  37.74  /  38.33,11.59  /  11.74  /  12.21  /  11.75  /  12.37,50.3  /  50.3  /  49.78  /  50.43  /  49.23,30.0  /  30.0  /  30.0  /  35.0  /  33.0
0,11,50.16,13.2,60.19,15.4,70.22,17.6,80.26,19.8,90.29,22,100.3,34.83  /  35.03  /  34.49  /  34.27  /  33.44,11.59  /  11.92  /  11.45  /  12.39  /  12.86,53.5  /  52.98  /  53.98  /  53.27  /  53.63,27.0  /  26.0  /  30.0  /  30.0  /  31.0
0,13,43.16,15.6,51.79,18.2,60.42,20.8,69.06,23.4,77.69,26,86.32,24.82  /  24.57  /  24.57  /  24.6  /  24.44,11.28  /  11.15  /  11.08  /  11.14  /  11.02,63.8  /  64.21  /  64.27  /  64.17  /  64.47,68.0  /  72.0  /  73.0  /  73.0  /  74.0
0,13,18.33,15.4,21.71,17.8,25.1,20.2,28.48,22.6,31.87,25,35.25,39.74  /  39.21  /  39.34  /  40.15  /  40.57,18.03  /  18.92  /  18.85  /  18.09  /  17.78,42.14  /  41.8  /  41.76  /  41.69  /  41.59,14.0  /  14.0  /  14.0  /  14.0  /  14.0
0,12,76.2,15.6,99.06,19.2,121.9,22.8,144.8,26.4,167.6,30,190.5,37.7  /  36.71  /  36.93  /  36.26  /  35.51,18.88  /  17.11  /  16.86  /  17.49  /  18.87,43.35  /  46.1  /  46.12  /  46.17  /  45.55,17.0  /  20.0  /  20.0  /  20.0  /  19.0
0,7,32.13,8.2,37.64,9.4,43.15,10.6,48.65,11.8,54.16,13,59.67,31.34  /  31.39  /  31.49  /  31.88  /  32.09,14.97  /  15.07  /  15.33  /  15.35  /  15.04,53.61  /  53.45  /  53.11  /  52.69  /  52.8,44.0  /  43.0  /  42.0  /  41.0  /  42.0
0,12,42.72,14.8,52.69,17.6,62.66,20.4,72.62,23.2,82.59,26,92.56,35.48  /  35.22  /  35.14  /  35.15  /  34.97,13.48  /  13.62  /  13.7  /  13.69  /  13.88,50.98  /  51.08  /  51.08  /  51.08  /  51.08,28.0  /  28.0  /  28.0  /  28.0  /  28.0
0,10,38.6,13.4,51.72,16.8,64.85,20.2,77.97,23.6,91.1,27,104.2,36.63  /  36.73  /  36.56  /  36.38  /  35.95,12.34  /  12.28  /  11.73  /  12.83  /  12.78,50.97  /  50.92  /  51.62  /  50.72  /  51.21,18.0  /  18.0  /  19.0  /  18.0  /  19.0
0,9,28.98,10.2,32.84,11.4,36.71,12.6,40.57,13.8,44.44,15,48.3,22.33  /  22.46  /  22.86  /  23.09  /  23.34,9.69  /  9.72  /  9.69  /  9.83  /  9.94,67.91  /  67.73  /  67.37  /  67.0  /  66.63,393.0  /  394.0  /  396.0  /  396.0  /  396.0
0,9,90.18,10.2,102.2,11.4,114.2,12.6,126.3,13.8,138.3,15,150.3,11.01  /  11.1  /  11.23  /  11.15  /  10.99,9.81  /  9.82  /  9.74  /  9.77  /  9.79,79.11  /  78.99  /  78.95  /  79.0  /  79.15,164.0  /  166.0  /  165.0  /  167.0  /  168.0
0,8,36.96,10.2,47.12,12.4,57.29,14.6,67.45,16.8,77.62,19,87.78,29.22  /  28.99  /  29.26  /  29.46  /  29.6,15.73  /  15.85  /  15.79  /  15.73  /  15.63,54.99  /  55.08  /  54.86  /  54.72  /  54.68,145.0  /  145.0  /  146.0  /  145.0  /  146.0
0,10,81.2,11,89.32,12,97.44,13,105.6,14,113.7,15,121.8,15.02  /  15.52  /  16.15  /  17.11  /  17.26,13.51  /  13.55  /  13.41  /  13.68  /  13.4,71.41  /  70.85  /  70.36  /  69.14  /  69.25,132.0  /  131.0  /  131.0  /  126.0  /  128.0
0,10,63.9,12.6,80.51,15.2,97.13,17.8,113.7,20.4,130.4,23,147,25.91  /  25.58  /  25.49  /  25.48  /  25.24,9.88  /  10.15  /  9.69  /  9.19  /  9.34,64.11  /  64.2  /  64.74  /  65.27  /  65.34,13.0  /  13.0  /  14.0  /  15.0  /  15.0
0,13,28.34,16.4,35.75,19.8,43.16,23.2,50.58,26.6,57.99,30,65.4,54.37  /  54.84  /  54.95  /  55.1  /  57.83,10.69  /  10.35  /  10.41  /  10.41  /  11.79,34.86  /  34.74  /  34.57  /  34.4  /  30.31,13.0  /  13.0  /  13.0  /  13.0  /  12.0
0,12,205.2,14.2,242.8,16.4,280.4,18.6,318.1,20.8,355.7,23,393.3,34.35  /  34.37  /  34.55  /  33.58  /  33.66,19.11  /  18.4  /  17.89  /  18.84  /  18.91,46.48  /  47.16  /  47.48  /  47.52  /  47.35,42.0  /  45.0  /  46.0  /  46.0  /  46.0
0,11,45.76,12.8,53.25,14.6,60.74,16.4,68.22,18.2,75.71,20,83.2,35.48  /  35.34  /  34.94  /  34.25  /  34.38,19.97  /  20.16  /  20.56  /  21.25  /  21.29,44.47  /  44.43  /  44.42  /  44.44  /  44.26,20.0  /  20.0  /  20.0  /  20.0  /  20.0
0,7,12.95,8.6,15.91,10.2,18.87,11.8,21.83,13.4,24.79,15,27.75,47.45  /  47.45  /  47.73  /  48.08  /  48.22,15.89  /  15.89  /  16.04  /  16.07  /  16.1,36.57  /  36.57  /  36.16  /  35.78  /  35.62,9.0  /  9.0  /  9.0  /  9.0  /  9.0
0,7,59.57,8.4,71.48,9.8,83.4,11.2,95.31,12.6,107.2,14,119.1,22.6  /  22.35  /  22.09  /  21.96  /  21.79,15.4  /  15.35  /  15.59  /  15.6  /  15.63,61.91  /  62.23  /  62.24  /  62.36  /  62.5,62.0  /  63.0  /  62.0  /  62.0  /  62.0
