,序號,券商,價格,買進股數,賣出股數
0,1.0,102C,52.4,0,1000
1,3.0,1042,52.5,0,1000
2,5.0,116f,52.5,1000,0
3,7.0,116r,52.8,1,0
4,9.0,1260,52.3,6000,0
5,11.0,1440,52.4,0,1000
6,13.0,1470,52.4,1000,0
7,15.0,2180,52.7,3000,0
8,17.0,5050,52.7,0,13
9,19.0,538D,52.4,1000,0
10,21.0,5856,52.7,6,0
11,23.0,5859,52.4,0,2000
12,25.0,5925,52.5,2000,0
13,27.0,592E,52.8,1,0
14,29.0,6012 ★,52.4,110,0
15,31.0,6210,52.7,0,2000
16,33.0,7006,52.4,0,5000
17,35.0,700a,52.4,3000,0
18,37.0,7790,52.7,0,1
19,39.0,8150,52.3,0,2000
20,41.0,8150,52.5,5400,0
21,43.0,8561,52.2,0,2000
22,45.0,8561,52.4,0,1000
23,47.0,8563,52.3,3000,0
24,49.0,8564,52.4,0,1
25,51.0,8848,52.4,2000,0
26,53.0,884F,52.5,1000,0
27,55.0,8883,52.4,0,2000
28,57.0,8885,52.4,1,0
29,59.0,8888,52.4,20,0
30,61.0,8888,52.8,2,0
31,63.0,888K,52.5,1,0
32,65.0,9138,52.4,30,0
33,67.0,913Y,52.8,1,0
34,69.0,920F,52.7,0,8000
35,71.0,9268,52.4,0,2000
36,73.0,9272,52.2,1000,0
37,75.0,9312,52.8,1,0
38,77.0,9659,52.5,1,0
39,79.0,9677,52.4,0,1000
40,81.0,9800,52.8,0,1
41,83.0,980K,52.5,3000,0
42,85.0,981F,52.5,1000,0
43,87.0,982B,52.4,0,4000
44,89.0,9835,52.4,0,1000
45,91.0,9838,52.5,0,20
46,93.0,9852,52.3,0,1000
47,95.0,9859,52.4,0,3000
48,97.0,9859,52.7,0,4000
49,99.0,9863,52.5,0,1000
50,2.0,1040,52.7,0,2000
51,4.0,116A,52.4,0,1000
52,6.0,116j,52.7,0,1000
53,8.0,116U,52.7,0,1
54,10.0,1260,52.4,25000,0
55,12.0,1470,52.3,1000,0
56,14.0,1470,52.5,1000,0
57,16.0,2180,52.8,1,0
58,18.0,5050,52.8,0,7
59,20.0,5850,52.5,0,4000
60,22.0,5859,52.3,0,2000
61,24.0,585A,52.7,1,0
62,26.0,592E,52.7,20000,0
63,28.0,592Y,52.7,1,0
64,30.0,6163,52.5,0,1000
65,32.0,7005,52.4,0,1000
66,34.0,7006,52.7,0,5000
67,36.0,700r,52.4,0,10
68,38.0,779D,52.8,1,0
69,40.0,8150,52.4,1000,0
70,42.0,8159,52.3,0,1000
71,44.0,8561,52.3,0,7000
72,46.0,8562,52.4,0,1
73,48.0,8563,52.5,3000,0
74,50.0,8848,52.3,1000,0
75,52.0,884F,52.4,0,1000
76,54.0,8882,52.5,0,345
77,56.0,8884,52.4,1,0
78,58.0,8885,52.7,1,0
79,60.0,8888,52.5,1,0
80,62.0,888K,52.3,2000,0
81,64.0,9101,52.4,1,0
82,66.0,913Y,52.4,0,1000
83,68.0,9184,52.5,0,5000
84,70.0,921S,52.2,1000,0
85,72.0,9268,52.7,0,1000
86,74.0,9305,52.4,0,75
87,76.0,9322,52.7,2,0
88,78.0,9676,52.5,0,1000
89,80.0,9692,52.5,0,1000
90,82.0,980K,52.4,1000,0
91,84.0,981F,52.4,2000,0
92,86.0,981r,52.4,2000,4000
93,88.0,9831,52.5,0,38
94,90.0,9835,52.5,0,1000
95,92.0,984E,52.4,1000,0
96,94.0,9858,52.4,100,0
97,96.0,9859,52.5,0,2000
98,98.0,9863,52.4,0,4000
99,100.0,986K,52.4,64,0
100,101.0,9874,52.3,0,1000
101,103.0,989a,52.7,0,1
102,105.0,9A92,52.4,0,240
103,107.0,9A9L,52.4,0,1000
104,109.0,9A9X,52.3,1000,0
105,102.0,988C,52.7,5,0
106,104.0,989Q,52.4,0,1000
107,106.0,9A9f,52.4,0,1000
108,108.0,9A9r,52.4,0,1000
