0,2462,良得電,台灣良得電子股份有限公司,1419345960,19780815,20010917,2.45,37.97,1.81,0.34,,-8.25
0,3338,泰碩,泰碩電子股份有限公司,879081410,19940923,20131213,2.97,34.43,3.28,0.67,,-0.73
0,1614,三洋電,台灣三洋電機股份有限公司,2691134060,19630213,19970918,2.67,27.81,1.72,1.0,6010 ★ (6470.588%) ,-0.13
0,4552,力達-KY,力達控股有限公司,1160000000,20120511,20160720,3.21,12.17,0.77,0.75,,-0.12
0,4930,燦星網,燦星網通股份有限公司,1343000000,20091111,20100621,13.11,7.83,0.99,0.68,,-0.2
0,9802,鈺齊-KY,鈺齊國際股份有限公司,1861950380,20091124,20121018,3.29,21.79,2.42,1.2,,3.97
0,3030,德律,德律科技股份有限公司,2362160000,19890410,20021029,5.33,13.66,2.51,0.81,,6.54
0,1338,廣華-KY,廣華控股有限公司,838400000,20091208,20121219,6.11,11.67,0.78,0.73,,-2.16
0,2233,宇隆,宇隆科技股份有限公司,602880890,19871229,20190917,3.14,13.21,2.40,0.68,,2.69
0,2301,光寶科,光寶科技股份有限公司,23508670320,19890317,19951117,4.94,11.74,2.26,0.92,,0.37
0,1532,勤美,勤美股份有限公司,3761221120,19720909,20000911,2.97,13.70,1.08,1.22,,7.91
0,6112,聚碩,聚碩科技股份有限公司,1883573360,19980416,20030804,6.31,12.86,1.78,1.02,,13.49
0,9924,福興,台灣福興工業股份有限公司,1884521700,19571123,19950315,6.14,11.80,1.36,2.1,,14.55
0,1446,宏和,宏和精密紡織股份有限公司,1377095130,19780609,19911015,0.97,-,2.78,0.36,815B (56.489%) ,-28.64
0,2880,華南金,華南金融控股股份有限公司,131941449700,20011219,20011219,2.32,16.80,1.52,0.93,,13.32
0,2886,兆豐金,兆豐金融控股股份有限公司,135998239830,20020204,20020204,4.06,20.61,1.64,0.8,,2.35
0,5880,合庫金,合作金庫金融控股股份有限公司,136009082000,20111201,20111201,3.79,18.34,1.61,0.77,,7.28
0,4943,康控-KY,開曼康而富控股股份有限公司,1571855820,20090901,20161111,0.35,-,2.46,1.16,,-1.99
0,2609,陽明,陽明海運股份有限公司,34921042700,19721229,19920420,0.00,3.27,2.20,0.89,,-2.3
0,2707,晶華,晶華國際酒店股份有限公司,1274032380,19760707,19980309,2.89,9.20,4.24,0.8,,20.06
0,2481,強茂,強茂股份有限公司,3828149270,19860520,20010917,1.47,20.00,4.12,1.0,,3.94
0,2603,長榮,長榮海運股份有限公司,52908484360,19680925,19870921,1.93,3.98,2.76,1.21,,1.02
0,2601,益航,益航股份有限公司,8347760670,19631008,19651104,0.00,51.88,1.05,1.06,,5.22
0,2636,台驊投控,台驊國際投資控股股份有限公司,1447522300,19870204,20161222,2.47,5.71,1.99,1.37,,2.05
0,6184,大豐電,大豐有線電視股份有限公司,1582306570,19960311,20050215,6.51,14.76,1.63,1.36,,8.22
0,2615,萬海,萬海航運股份有限公司,24401272120,19650224,19960516,1.16,5.45,3.79,1.07,,-0.41
0,2618,長榮航,長榮航空股份有限公司,51385386670,19890407,20010917,0.00,-,1.86,0.74,,0.5
0,2616,山隆,山隆通運股份有限公司,1372818270,19760406,19971108,5.97,12.04,0.95,1.12,1021 (33.5%) ,-1.61
0,2543,皇昌,皇昌營造股份有限公司,2374837880,19810216,19991015,0.00,32.29,0.90,1.18,921E (172.414%) ,0.49
0,3346,麗清,麗清科技股份有限公司,965315000,19990827,20161219,0.34,35.77,1.85,1.12,,2.17
0,1507,永大,永大機電工業股份有限公司,4108200000,19660709,19891109,2.94,25.47,2.27,0.37,910D (63.291%) ,-8.06
0,6214,精誠,精誠資訊股份有限公司,2693933040,19970107,20101230,5.91,14.87,1.56,0.5,,-26.13
0,2425,承啟,承啟科技股份有限公司,1014988310,19861117,20000911,1.61,26.50,1.75,0.79,,-5.24
0,2605,新興,新興航運股份有限公司,5853532970,19680227,19891208,1.89,67.69,1.08,2.32,,9.6
0,3035,智原,智原科技股份有限公司,2485503130,19930610,20020826,0.45,79.43,7.59,1.52,,0.25
0,6591,動力-KY,動力科技股份有限公司,320979270,20131128,20171228,4.49,8.25,1.36,0.88,,5.69
0,3029,零壹,零壹科技股份有限公司,1518742120,19800627,20020826,6.74,11.21,2.06,1.77,,18.05
0,5284,jpp-KY,經寶精密控股股份有限公司,436646080,20120517,20170309,4.75,12.98,1.21,1.5,,6.9
0,1909,榮成,榮成紙業股份有限公司,12776857270,19780318,19851119,2.60,12.22,1.08,0.5,,⚠️-14.23
0,8478,東哥遊艇,東哥企業股份有限公司,888862760,19780123,20171211,0.71,16.65,4.52,1.1,,2.43
0,9935,慶豐富,慶豐富實業股份有限公司,1696233420,19770309,20000911,4.64,19.14,1.58,2.0,,5.43
0,6655,科定,科定企業股份有限公司,739685000,20020722,20181128,8.99,13.48,2.91,1.0,,11.44
0,1218,泰山,泰山企業股份有限公司,4999990380,19501026,19891111,5.12,22.24,1.96,1.17,9217 (39.91%) ,1.81
0,1905,華紙,中華紙漿股份有限公司,11028353160,19680705,19750207,0.00,38.31,1.67,0.63,,-1.65
0,3704,合勤控,合勤投資控股股份有限公司,4490008550,20100816,20100816,1.54,10.62,1.60,1.56,,0.8
0,2344,華邦電,華邦電子股份有限公司,39800001930,19870929,19951018,0.63,13.00,1.67,1.61,,11.01
0,2611,志信,志信國際股份有限公司,1718202470,19731115,19931028,0.00,6.65,1.06,0.77,,0.45
0,6790,永豐實,永豐餘消費品實業股份有限公司,2671290210,19861029,20210929,8.05,8.72,2.63,0.48,,-12.2
0,3059,華晶科,華晶科技股份有限公司,2792011250,19961224,20021224,1.02,59.04,1.56,4.02,,6.95
0,4976,佳凌,佳凌科技股份有限公司,1387410000,20021226,20121120,0.00,259.20,3.08,1.59,,0.96
0,5283,禾聯碩,禾聯碩股份有限公司,730004250,20020506,20190524,6.58,10.99,2.10,1.0,,-6.53
0,2442,新美齊,新美齊股份有限公司,2446355600,19860111,20001122,2.24,5.38,0.86,1.57,,10.41
0,2465,麗臺,麗臺科技股份有限公司,535873010,19861024,20010919,0.00,10.19,5.89,🏆12.77,9268 (43.996%) ,🏆29.66
0,2497,怡利電,怡利電子工業股份有限公司,1187984630,19830622,20020204,0.00,537.50,7.86,1.06,,0.5
