0,4755,三福化,三福化工股份有限公司,1007060000,20030317,20131127,2.00,32.40,3.88,0.41,,-2.27,773
0,8271,宇瞻,宇瞻科技股份有限公司,1018243460,19970416,20101229,4.28,10.44,1.59,3.04,,15.35,-259
0,2228,劍麟,劍麟股份有限公司,757802810,19770427,20131125,1.53,16.00,1.39,1.0,,0.0,-5
0,2344,華邦電,華邦電子股份有限公司,39800001930,19870929,19951018,0.62,9.43,1.55,2.07,,9.32,-4635
0,3092,鴻碩,鴻碩精密電工股份有限公司,923181120,19911212,20210513,2.54,-,2.63,1.57,,13.74,-128
0,8996,高力,高力熱處理工業股份有限公司,893840800,19701011,20140214,3.38,33.76,2.44,0.43,,⚠️-34.57,157
0,1809,中釉,中國製釉股份有限公司,1670419370,19741206,19960430,1.40,475.00,0.83,2.2,,11.66,-85
0,2413,環科,環隆科技股份有限公司,1273592000,19840218,20000911,0.00,275.00,1.75,2.35,,🏆24.86,-142
0,8028,昇陽半導體,昇陽國際半導體股份有限公司,1403524800,19970303,20180710,1.20,43.65,3.00,1.33,,3.2,-227
0,8103,瀚荃,瀚荃股份有限公司,789534130,19900316,20090929,2.97,12.18,1.37,1.22,,2.1,15
0,1725,元禎,元禎企業股份有限公司,1818299780,19770720,20000911,3.47,14.50,1.26,1.25,,-4.98,23
0,2457,飛宏,飛宏科技股份有限公司,3376884160,19721212,20010917,0.00,-,3.41,🏆7.0,,18.31,-2222
0,3004,豐達科,豐達科技股份有限公司(原宏達),526471550,19971014,20020225,0.84,-,1.79,0.4,,-8.28,19
0,3019,亞光,亞洲光學股份有限公司,2810839010,19801009,20020826,1.15,20.23,2.09,1.15,,-2.15,748
0,3033,威健,威健實業股份有限公司,4157722690,19770120,20020826,4.40,8.41,1.65,2.28,,5.38,-12
0,6202,盛群,盛群半導體股份有限公司,2261682000,19981001,20040927,4.28,11.78,4.26,3.85,,🏆22.27,-155
0,1805,寶徠,寶徠建設股份有限公司,1002654000,19780630,19891020,0.00,-,2.26,1.21,,12.77,-11
0,2401,凌陽,凌陽科技股份有限公司,5919949190,19900803,20000127,1.46,21.45,2.24,1.14,,-2.59,608
0,2482,連宇,連宇股份有限公司,620725490,19831006,20010919,0.00,-,1.33,0.83,,-6.56,50
0,4967,十銓,十銓科技股份有限公司,1022124110,19970409,20190114,2.05,32.10,1.65,1.6,,-1.34,-49
0,6197,佳必琪,佳必琪國際股份有限公司,1220858820,19920507,20041108,6.66,17.28,1.88,0.88,,3.11,-16
0,1301,台塑,台灣塑膠工業股份有限公司,63657407810,19541105,19640727,2.31,10.16,1.72,0.97,,🏆20.66,-492
0,4746,台耀,台耀化學股份有限公司,1202559630,19951229,20110301,0.00,5.35,0.92,1.8,,16.14,-154
0,8249,菱光,菱光科技股份有限公司,1490550000,19980615,20050517,5.59,12.99,0.80,0.5,,-28.54,51
0,1560,中砂,中國砂輪企業股份有限公司,1417780000,19640708,20050131,2.79,25.13,3.17,🏆4.22,,🏆31.75,-938
0,1618,合機,合機電線電纜股份有限公司,1926917470,19890301,20000911,2.21,12.59,0.62,1.0,918C (35.872%) ,-0.45,16
0,2367,燿華,燿華電子股份有限公司,6194071750,19841231,19971213,0.00,-,1.17,1.72,,18.73,-361
0,9941,裕融,裕融企業股份有限公司,4821465370,19900412,20010917,3.32,19.81,4.27,2.09,,14.74,-83
