0,2421,建準,建準電機工業股份有限公司,2509297320,19801025,20000911,5.08,28.96,2.83,1.78,,1.63
0,6438,迅得,迅得機械股份有限公司,692571510,19991028,20210119,3.34,14.11,2.81,1.47,,0.21
0,4763,材料-KY,濟南大自然新材料股份有限公司,580626050,20140925,20151109,5.79,12.56,4.23,0.88,,8.14
0,2731,雄獅,雄獅旅行社股份有限公司,747225560,19770609,20130924,0,-,4.22,3.5,,🏆28.41
0,4552,力達-KY,力達控股有限公司,1160000000,20120511,20160720,3.43,11.41,0.72,1.01,104A (54.945%) ,7.02
0,6412,群電,群光電能科技股份有限公司,3921471840,20081224,20131108,5.03,11.83,3.04,2.65,,19.55
0,3535,晶彩科,晶彩科技股份有限公司,790523560,20000310,20080131,0,-,1.65,1.15,,2.2
0,3017,奇鋐,奇鋐科技股份有限公司,3533101570,19911217,20020927,2.93,12.51,2.92,2.31,,2.03
0,9904,寶成,寶成工業股份有限公司,29467872130,19690904,19900119,1.54,7.17,0.74,1.23,,16.79
0,1611,中電,中國電器股份有限公司,3227357420,19550201,19900116,1.5,142.86,1.56,0.66,,-0.62
0,5538,東明-KY,開曼東明控股股份有限公司,2012033330,20091130,20131216,3.02,9.83,1.96,0.95,,-0.8
0,6670,復盛應用,復盛應用科技股份有限公司,1310300000,20100914,20181218,3.35,11.42,3.59,1.17,,-6.15
0,2030,彰源,彰源企業股份有限公司,2805260270,19841005,19981224,1.82,8.81,1.71,1.1,,0.84
0,2015,豐興,豐興鋼鐵股份有限公司,5815994240,19690107,19920525,4.24,13.61,2.29,2.19,,-0.26
0,2027,大成鋼,大成不銹鋼工業股份有限公司,20084658530,19861127,19961024,1.83,9.54,2.01,1,,4.5
0,1525,江申,江申工業股份有限公司,734001350,19630530,19990515,3.68,13.32,1.02,2.5,9625 (44.444%) ,🏆35.62
0,6205,詮欣,詮欣股份有限公司,720401950,19860424,20080121,2.07,40.56,2.82,🏆7.78,,18.01
0,1583,程泰,程泰機械股份有限公司,1104003720,19750928,20080124,4.86,20.7,1.42,1.8,538M (150.0%) ,0
0,4942,嘉彰,嘉彰股份有限公司,1423676130,19850909,20110627,4.95,7.81,0.93,1.03,,-1.3
0,6116,彩晶,瀚宇彩晶股份有限公司,30271868510,19980618,20040906,2.99,5.11,1,1.47,,5.72
0,1435,中福,中福國際(股)公司,1397800800,19710115,19871228,0,-,3.43,1.69,,🏆20.85
0,1626,艾美特-KY,艾美特(開曼)國際有限公司,1455444960,20040311,20130321,4.69,-,1.11,1,,3.71
0,6655,科定,科定企業股份有限公司,739685000,20020722,20181128,9.74,12.44,2.69,2,9869 (45.0%) ,3.4
0,1467,南緯,南緯實業股份有限公司,2336246670,19780818,19981221,5.15,680,1.09,1.07,969C (52.901%) ,2.96
0,3041,揚智,揚智科技股份有限公司,1934497460,19930610,20020826,0,-,2.37,1.19,,1.28
0,6139,亞翔,亞翔工程股份有限公司,2255409290,19781207,20030825,3.2,32.22,0.94,1.85,,7.99
0,2712,遠雄來,遠雄悅來大飯店股份有限公司,1050000000,19910115,20131203,1.88,"1,243.33",3.28,1,,0
0,2233,宇隆,宇隆科技股份有限公司,602880890,19871229,20190917,3.46,11.99,2.18,1.25,,6.01
0,2461,光群雷,光群雷射科技股份有限公司,1643246310,19880429,20010917,4.01,9.43,1.42,1.36,,5.39
0,2241,艾姆勒,艾姆勒車電股份有限公司,896023060,20110624,20200826,1.21,-,2.65,1,1042 (53.846%) ,-4.23
0,2323,中環,中環股份有限公司,11588812000,19781202,19920217,5.79,22,0.78,1,,0.4
0,2359,所羅門,所羅門股份有限公司,1714710520,19900507,19961219,2.12,48.16,0.9,🏆15.04,,15.88
0,2497,怡利電,怡利電子工業股份有限公司,1187984630,19830622,20020204,0,475,6.95,1.01,,0.73
0,3682,亞太電,亞太電信股份有限公司,43171963990,20000505,20130805,0,-,1.14,0.55,888A (52.755%) ,⚠️-10.75
0,5269,祥碩,祥碩科技股份有限公司,692180510,20040324,20121212,1.52,34.01,7.22,0.72,,-6.69
0,9802,鈺齊-KY,鈺齊國際股份有限公司,1861950380,20091124,20121018,3.73,19.25,2.14,1.22,,-4.23
0,2413,環科,環隆科技股份有限公司,1273592000,19840218,20000911,0,260.63,1.66,1.36,,8.18
0,3665,貿聯-KY,貿聯控股(BizLink Holding Inc.),1505605490,20000601,20110421,3.11,16.78,2.51,0.56,,-7.6
0,1582,信錦,信錦企業股份有限公司,1237241710,19790707,20091217,7.2,19.89,1.54,0.88,,5.95
0,2464,盟立,盟立自動化股份有限公司,1955312260,19890202,20010917,4.66,15.97,2.05,1.63,9A9s (36.935%) ,16.38
0,3380,明泰,明泰科技股份有限公司,5417184600,20030904,20041220,3.23,29.25,1.77,1.45,,-3.54
0,3481,群創,群創光電股份有限公司,1.05596E+11,20030114,20061024,2.17,3.15,0.65,2.01,,6.32
0,2727,王品,王品餐飲股份有限公司,769878830,19931207,20120306,3.46,-,3.5,0.86,,12.49
0,3494,誠研,誠研科技股份有限公司,1200000000,20010209,20071213,0,-,1.22,1.04,9202 (85.455%) ,2.08
0,2102,泰豐,泰豐輪胎股份有限公司,4733292070,19551123,19790716,0.07,-,2.14,1.55,,12.3
0,2103,台橡,台橡股份有限公司,8257099780,19731122,19820925,0.95,8.67,1.81,1.16,,4.47
0,2349,錸德,錸德科技股份有限公司,6936796630,19881229,19960423,0,-,1.19,1.08,,-5.78
0,2369,菱生,菱生精密工業股份有限公司,3801023440,19730423,19980410,0,17.34,1.69,0.66,,-6.92
0,2409,友達,友達光電股份有限公司,96242451150,19960812,20000908,1.38,3.52,0.91,0.86,,4.11
0,2440,太空梭,太空梭高傳真資訊科技(股)公司,1391172710,19851016,20001110,0,16.86,1.79,1.33,,8.71
0,2444,兆勁,兆勁科技股份有限公司,1055575730,19950612,20001208,0,-,1.51,0.77,,⚠️-15.77
0,2540,愛山林,愛山林建設開發股份有限公司,1612600000,19860906,19891226,1.4,12.98,1.88,1.58,9100 (43.182%) ,9.45
0,5283,禾聯碩,禾聯碩股份有限公司,730004250,20020506,20190524,6.67,10.85,2.07,1.88,,🏆21.75
0,6409,旭隼,旭隼科技股份有限公司,874193670,20080501,20140331,1.57,59.87,26.09,0.64,,-6.53
0,6806,森崴能源,森崴能源股份有限公司,1465000000,20070427,20211115,0.97,25.62,3.35,0.76,,10.85
0,1443,立益,立益紡織股份有限公司,1353430110,19721125,19900421,0,39.76,1.72,0.67,,0
0,1533,車王電,車王電子股份有限公司,985474860,19820719,20010406,0,40.55,2.39,1.27,,3.32
0,1905,華紙,中華紙漿股份有限公司,11028353160,19680705,19750207,0,36.94,1.61,3.35,,13.19
0,2462,良得電,台灣良得電子股份有限公司,1419345960,19780815,20010917,2.86,32.56,1.55,1.37,,1.74
0,3047,訊舟,訊舟科技股份有限公司,1893702330,19860628,20020826,2.11,-,1.25,1.03,,5.67
