0,3034,聯詠,聯詠科技股份有限公司,6085114690,19970528,20020826,3.38,8.90,4.74,0.36,,⚠️-14.82
0,2536,宏普,宏普建設股份有限公司,3328086520,19881005,19960314,5.32,75.17,0.64,0.66,9869 (35.359%) ,1.71
0,1558,伸興,伸興工業股份有限公司,605356310,19750103,20141223,6.38,11.81,1.83,1.43,,15.64
0,1735,日勝化,日勝化工股份有限公司,993880000,19890515,20020826,2.75,29.27,1.26,0.5,981r (47.619%) ,0.0
0,2017,官田鋼,官田鋼鐵股份有限公司,3418674620,19730728,19921102,1.55,10.37,1.42,0.83,,-5.93
0,3035,智原,智原科技股份有限公司,2485503130,19930610,20020826,0.42,83.87,8.01,0.73,,-0.17
0,2465,麗臺,麗臺科技股份有限公司,535873010,19861024,20010919,0.00,10.35,5.98,0.32,,-6.29
0,3059,華晶科,華晶科技股份有限公司,2792011250,19961224,20021224,0.97,62.29,1.65,1.8,,2.32
0,1710,東聯,東聯化學股份有限公司,8857030290,19751222,19871021,0.00,53.66,1.49,1.79,,4.58
0,2433,互盛電,互盛股份有限公司,1444960110,19840830,20000911,6.95,13.52,1.84,2.08,884A (52.083%) ,6.61
0,3189,景碩,景碩科技股份有限公司,4508440600,20000911,20041101,0.45,37.99,3.66,2.23,,4.01
0,6116,彩晶,瀚宇彩晶股份有限公司,30271868510,19980618,20040906,2.82,5.40,1.06,1.81,,17.63
0,2399,映泰,映泰股份有限公司,1781000000,19900829,19991216,1.78,12.83,1.70,0.48,,-5.64
0,2436,偉詮電,偉詮電子股份有限公司,1780099610,19890705,20000911,1.72,22.49,4.65,2.38,,4.05
0,3588,通嘉,通嘉科技股份有限公司,528646200,20020918,20090814,0.78,31.44,4.91,2.26,,7.26
0,2382,廣達,廣達電腦股份有限公司,38626274320,19880509,19990108,5.43,11.18,2.47,1.1,,5.44
0,3605,宏致,宏致電子股份有限公司,1343958840,19961107,20090326,1.40,11.99,1.28,0.45,,-4.27
0,1467,南緯,南緯實業股份有限公司,2336246670,19780818,19981221,5.11,685.00,1.10,0.44,980d (36.952%) ,⚠️-27.12
0,2442,新美齊,新美齊股份有限公司,2446355600,19860111,20001122,2.22,5.42,0.87,1.18,,7.15
0,3679,新至陞,新至陞科技股份有限公司,626712290,19800627,20111005,11.01,8.97,1.36,1.0,,6.8
0,1220,台榮,台榮產業股份有限公司,1770779440,19690313,19911120,6.12,14.09,1.24,1.0,,9.78
0,6431,光麗-KY,光麗生技控股股份有限公司,511708350,20120704,20141204,0.00,51.79,3.07,1.0,,-7.2
0,6525,捷敏-KY,捷敏股份有限公司,1290473840,19980417,20160412,4.91,14.17,3.03,1.25,,11.55
0,6541,泰福-KY,泰福生技股份有限公司,3524547010,20130508,20171026,0.00,-,6.95,1.63,,-2.92
0,2458,義隆,義隆電子股份有限公司,3038803920,19940505,20010917,5.13,10.05,5.25,1.32,,8.46
0,6117,迎廣,迎廣科技股份有限公司,886500000,19851211,20030825,0.00,-,1.38,1.04,,2.74
0,1471,首利,首利實業股份有限公司,1504145360,19821021,20000306,0.00,50.41,1.30,1.23,,-0.8
0,1903,士紙,士林紙業股份有限公司,2600391210,19590908,19631209,0.00,224.48,2.11,0.83,,2.2
0,2062,橋椿,橋椿金屬股份有限公司,1999941520,19840709,20071116,0.28,13.79,0.90,4.55,,🏆25.19
0,2385,群光,群光電子股份有限公司,7452927490,19830222,19990105,6.05,11.21,2.27,1.01,,1.56
0,3052,夆典,夆典科技開發股份有限公司,2287135540,19760809,19951125,7.66,21.33,0.70,0.98,9307 (200.0%) ,-3.41
0,4952,凌通,凌通科技股份有限公司,1088158160,20040330,20111101,3.72,12.17,3.01,1.0,,2.7
