0,8201,無敵,無敵科技股份有限公司,623662750,19890217,20071029,0.00,7.82,1.45,0.82,,-2.99
0,3557,嘉威,嘉威生活股份有限公司,803004150,20050421,20080227,7.55,10.01,2.72,0.89,,0.79
0,3593,力銘,力銘科技股份有限公司,930424160,20031222,20090316,0.00,26.49,2.71,0.69,,⚠️-16.59
0,5269,祥碩,祥碩科技股份有限公司,692180510,20040324,20121212,1.35,38.31,8.14,1.04,,-1.33
0,6405,悅城,悅城科技股份有限公司,658000000,20040713,20131128,2.12,40.94,0.65,1.07,,-4.41
0,3014,聯陽,聯陽半導體股份有限公司,1610801240,19960529,20021029,5.33,11.05,3.24,1.75,,16.75
0,2834,臺企銀,臺灣中小企業銀行股份有限公司,77431952950,19500923,19980103,3.95,16.89,0.85,2.19,,19.75
0,2493,揚博,揚博科技股份有限公司,1144373900,19801101,20020123,6.27,14.98,1.98,1.11,,8.68
0,1473,台南,台南企業股份有限公司,1471535340,19610826,20000911,1.09,-,0.87,1.34,,-6.36
0,1712,興農,興農股份有限公司,4204925850,19631120,19891214,4.14,15.54,1.83,1.58,,0.02
0,2707,晶華,晶華國際酒店股份有限公司,1274032380,19760707,19980309,2.84,9.35,4.31,4.28,592I (34.969%) ,🏆23.86
0,2731,雄獅,雄獅旅行社股份有限公司,747225560,19770609,20130924,0.00,-,4.56,0.97,,6.77
0,5519,隆大,隆大營建事業股份有限公司,2191971800,19820430,20140210,7.64,10.47,1.20,3.33,,15.68
0,5706,鳳凰,鳳凰國際旅行社股份有限公司,671173170,19570430,20111021,0.64,44.81,2.54,1.9,,3.15
0,1312,國喬,國喬石油化學股份有限公司,9266203280,19730925,19881221,0.34,3.82,0.79,2.98,,7.84
0,3022,威強電,威強電工業電腦股份有限公司,1765977900,19970417,20020826,4.20,8.78,1.08,1.11,,1.45
0,3090,日電貿,日電貿股份有限公司,1786571500,19930104,20071231,5.70,12.31,2.23,2.16,,12.49
0,2534,宏盛,宏盛建設股份有限公司,4742279700,19860709,19960212,4.11,13.68,0.88,0.95,779u (76.201%) ,-6.6
0,2618,長榮航,長榮航空股份有限公司,51385386670,19890407,20010917,0.00,-,2.06,1.68,,5.82
0,3532,台勝科,台塑勝高科技股份有限公司,3878483000,19951121,20071210,0.73,85.71,5.56,1.34,,0.66
0,6743,安普新,安普新股份有限公司,1500000000,19980702,20201214,3.99,94.10,3.71,0.83,,-8.45
0,1307,三芳,三芳化學工業股份有限公司,3978181260,19730616,19851123,2.42,43.13,1.08,1.9,,27.66
0,2496,卓越,卓越成功股份有限公司,191004400,19910615,20020308,9.00,17.13,1.22,0.5,,12.11
0,3016,嘉晶,嘉晶電子股份有限公司,2843767290,19981109,20021224,0.21,120.41,7.59,1.03,,-3.45
0,1612,宏泰,宏泰電工股份有限公司,3160800630,19680808,19930508,4.55,13.20,1.53,0.78,,-0.95
0,1445,大宇,大宇紡織股份有限公司,1306660340,19690912,19910205,1.25,-,1.33,0.39,,-14.23
0,6189,豐藝,豐藝電子股份有限公司,1902377280,19860526,20040524,6.25,10.88,1.85,0.82,,-0.99
0,1723,中碳,中鋼碳素化學股份有限公司,2369044800,19890203,19981127,2.35,25.98,3.87,1.18,,12.85
0,6426,統新,統新光訊股份有限公司,385090000,20030801,20210324,3.38,164.22,2.21,2.33,,7.9
0,8467,波力-KY,波力環球企業股份有限公司,495340000,20130710,20151215,0.00,27.57,1.37,1.0,,2.37
0,3050,鈺德,鈺德科技股份有限公司,1459844500,19940519,20021029,3.09,21.32,1.21,1.88,,12.33
0,3356,奇偶,奇偶科技股份有限公司,898221030,19980203,20050328,3.36,13.84,1.52,0.85,,-7.65
0,6251,定穎,定穎電子股份有限公司,2775183610,19880818,20090318,1.83,19.04,1.14,2.04,,8.35
0,2514,龍邦,龍邦國際興業股份有限公司,3947292780,19880122,19920926,0.00,2.96,0.64,0.55,9307 (48.148%) ,3.1
0,1305,華夏,華夏海灣塑膠股份有限公司,5810504940,19640429,19730305,6.45,7.17,1.95,1.42,,11.76
0,1709,和益,和益化學工業股份有限公司,4770162720,19730621,19860703,4.78,12.43,1.60,1.42,,1.22
0,2464,盟立,盟立自動化股份有限公司,1955312260,19890202,20010917,4.60,16.15,2.08,0.62,,-6.86
0,3028,增你強,增你強股份有限公司,2138248640,19821006,20020826,5.47,8.96,1.46,1.0,,9.28
0,4934,太極,太極能源科技股份有限公司,2250000000,20070514,20110816,0.00,-,4.26,0.81,,2.62
0,6581,鋼聯,台灣鋼聯股份有限公司,1112708870,19950524,20180130,3.44,17.81,2.74,0.67,,9.32
