,證券代號,證券名稱,公司名稱,實收資本額,成立日期,上市日期,殖利率,本益比,淨值比,收盤(1ma / 5ma / 20ma / 60ma),張數(1ma / 5ma / 20ma / 60ma),外資持股(%)(1ma / 5ma / 20ma / 60ma),券資比(%)(1ma / 5ma / 20ma / 60ma),本益比-級距1倍數,本益比-級距1價格,本益比-級距2倍數,本益比-級距2價格,本益比-級距3倍數,本益比-級距3價格,本益比-級距4倍數,本益比-級距4價格,本益比-級距5倍數,本益比-級距5價格,本益比-級距6倍數,本益比-級距6價格,毛利率,營業利益率,ROE,稅前淨利率,稅後淨利率,總資產週轉率,本業收益,每股營業現金流量,每股自由現金流量,財報評分,2021,2020,2019,2018,2017
0,2385,群光,群光電子股份有限公司,7452927490.0,19830222,19990105,6.77,10.02,2.03,    81.3 /    81.74 /    81.06 /    80.11,  2239.0 /   2539.8 /   1715.8 /  1737.07,    33.5 /    33.42 /    33.39 /    33.47,    0.03 /     0.03 /     0.13 /     0.81,10,81.2,11,89.32,12,97.44,13,105.6,14,113.7,15,121.8,17.55,7.9,22.24,8.78,7.09,1.32,89.98,4.06,1.14,38,   5.5 /    0.0,   5.9 /    0.0,   3.8 /    0.0,  4.45 /   0.05,  4.25 /   0.05
