,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,31.80,2000,0
1,2,1020合　　庫,32.00,500,0
2,3,1020合　　庫,32.95,1000,0
3,4,1022合庫台南,31.90,2000,0
4,5,1022合庫台南,32.80,0,1000
5,6,1023合庫高雄,31.75,0,2000
6,7,1029合庫鳳山,32.70,1000,0
7,8,102C合庫自強,32.25,1000,0
8,9,102C合庫自強,32.45,0,1000
9,10,102E合庫桃園,31.75,3000,0
10,11,102E合庫桃園,31.85,5000,0
11,12,102E合庫桃園,32.20,0,5000
12,13,102E合庫桃園,32.25,0,3000
13,14,102F合庫西台,32.40,0,1000
14,15,1033土銀高雄,31.65,0,1000
15,16,1037土銀花蓮,31.80,2000,0
16,17,1040臺    銀,31.65,1000,0
17,18,1040臺    銀,32.15,0,1000
18,19,1040臺    銀,32.40,0,1000
19,20,1040臺    銀,32.45,0,8000
20,21,1040臺    銀,32.60,0,1000
21,22,1040臺    銀,32.75,0,3000
22,23,1040臺    銀,32.80,0,2000
23,24,1040臺    銀,32.90,0,1000
24,25,1040臺    銀,32.95,0,2000
25,26,1040臺    銀,33.15,0,1000
26,27,1041臺銀鳳山,31.75,1000,0
27,28,1041臺銀鳳山,31.80,1000,0
28,29,1041臺銀鳳山,32.25,0,2000
29,30,1041臺銀鳳山,32.45,1000,0
30,31,1041臺銀鳳山,32.80,1000,3000
31,32,1041臺銀鳳山,33.10,0,1000
32,33,1042臺銀臺南,31.80,1000,0
33,34,1043臺銀民權,33.10,0,1000
34,35,104A臺銀臺中,31.65,1000,0
35,36,104A臺銀臺中,31.85,0,1000
36,37,104A臺銀臺中,32.55,1000,0
37,38,104A臺銀臺中,32.75,0,2000
38,39,104A臺銀臺中,32.80,2000,0
39,40,104A臺銀臺中,32.85,0,3000
40,41,104A臺銀臺中,32.95,0,1000
41,42,104D臺銀金山,31.70,2000,0
42,43,1115企銀太平,32.30,1000,0
43,44,1168日盛高雄,31.80,0,3000
44,45,1168日盛高雄,31.85,0,2000
45,46,116A日盛木柵,31.65,4000,0
46,47,116A日盛木柵,31.70,1000,0
47,48,116E日盛三重,32.25,2000,0
48,49,116f日盛復興,32.80,2000,0
49,50,116F日盛員林,32.45,3000,0
50,51,116g日盛龍潭,33.95,34,0
51,52,116G日盛景美,32.75,1000,0
52,53,116G日盛景美,32.95,0,1000
53,54,116i日盛樹林,31.90,1000,0
54,55,116J日盛中山,32.80,0,9000
55,56,116J日盛中山,32.85,0,1000
56,57,116k日盛北高,31.80,2000,0
57,58,116k日盛北高,32.00,2000,0
58,59,116k日盛北高,32.25,2000,0
59,60,116K日盛花蓮,31.75,1000,0
60,61,116K日盛花蓮,32.45,0,1000
61,62,116L日盛大墩,31.90,0,1000
62,63,116m日盛和美,32.80,0,3000
63,64,116M日盛屏東,31.70,0,2000
64,65,116N日盛永康,31.70,6000,0
65,66,116P日盛信義,31.70,0,1000
66,67,116P日盛信義,31.95,0,1000
