,序號,券商,價格,買進股數,賣出股數
0,1,1021合庫台中,54.80,6000,0
1,2,102A合庫新竹,55.00,240,0
2,3,1035土銀新竹,54.90,0,1000
3,4,1040臺    銀,54.80,1000,0
4,5,1040臺    銀,55.40,1000,0
5,6,1041臺銀鳳山,54.80,6000,6000
6,7,1041臺銀鳳山,54.90,2000,0
7,8,1041臺銀鳳山,55.00,1000,0
8,9,1111企銀台中,55.00,1000,0
9,10,1113企銀九如,55.00,0,10000
10,11,1160日    盛,55.10,0,10
11,12,1164日盛內湖,54.70,0,6000
12,13,1164日盛內湖,55.10,0,2000
13,14,116f日盛復興,54.70,0,2000
14,15,116G日盛景美,54.90,1000,0
15,16,116k日盛北高,54.90,1000,1000
16,17,116m日盛和美,54.90,0,1000
17,18,116m日盛和美,55.00,1000,0
18,19,116N日盛永康,55.00,1120,0
19,20,116N日盛永康,55.30,1000,0
20,21,116P日盛信義,54.80,0,3000
21,22,116S日盛新莊,55.00,0,1000
22,23,1230彰    銀,54.80,30000,0
23,24,1230彰    銀,54.90,10000,0
24,25,1230彰    銀,55.20,1000,0
25,26,126L宏遠台中,54.80,1000,0
26,27,1380台灣匯立,54.80,0,19000
27,28,1380台灣匯立,54.90,0,23000
28,29,1380台灣匯立,55.00,0,5000
29,30,1380台灣匯立,55.10,0,3000
30,31,1440美林,54.70,0,3000
31,32,1440美林,54.90,49000,0
32,33,1440美林,55.00,9000,14000
33,34,1440美林,55.10,1000,0
34,35,1440美林,55.20,0,1000
35,36,1470台灣摩根,54.90,5000,0
36,37,1470台灣摩根,55.00,4000,0
37,38,1470台灣摩根,55.10,2000,0
38,39,1480美商高盛,54.90,0,1000
39,40,1480美商高盛,55.30,0,2000
40,41,1520瑞士信貸,54.90,35000,0
41,42,1520瑞士信貸,55.00,15000,0
42,43,1590花旗環球,55.10,4000,0
43,44,1590花旗環球,55.20,2000,0
44,45,1650瑞銀,54.80,3000,0
45,46,1650瑞銀,54.90,7000,0
46,47,1650瑞銀,55.00,11000,0
47,48,1650瑞銀,55.10,3000,0
48,49,1650瑞銀,55.20,1000,0
49,50,2186亞東高雄,55.00,0,1
50,51,5261美好蘆洲,55.00,3000,0
51,52,5384第一台南,54.80,0,2000
52,53,5384第一台南,55.10,0,1000
53,54,538A第一新興,55.30,0,1000
54,55,538N第一豐原,55.10,0,1000
55,56,538P第一路竹,55.00,0,3000
56,57,538W第一華江,54.90,5000,0
57,58,538Y第一中壢,54.80,1000,0
58,59,5660日    進,54.70,1000,0
59,60,5850統    一,54.90,0,1000
60,61,5850統    一,55.00,10,0
61,62,5853統一中壢,54.80,1000,0
62,63,5853統一中壢,54.90,1000,0
63,64,5857統一新竹,55.00,0,80
64,65,5857統一新竹,55.10,0,18
65,66,585g統一平鎮,54.80,0,1000
66,67,585g統一平鎮,55.10,1000,0
67,68,585I統一員林,55.00,1000,0
68,69,585m統一竹南,55.00,50,0
69,70,585R統一汐止,55.00,16000,0
70,71,585R統一汐止,55.10,4000,0
71,72,585S統一宜蘭,54.80,1000,0
72,73,5928元富新莊,54.80,1000,0
73,74,592a元富松德,54.80,1000,0
74,75,592a元富松德,54.90,1000,0
75,76,592a元富松德,55.00,0,238
76,77,592a元富松德,55.30,0,167
77,78,592b元富板橋,54.80,1000,0
78,79,592b元富板橋,55.00,90,0
79,80,592D元富大昌,55.00,100,0
80,81,592D元富大昌,55.20,100,0
81,82,592P元富同大,54.90,1000,0
82,83,592q元富屏東,54.80,0,1000
83,84,592q元富屏東,54.90,1000,0
84,85,592r元富城東,55.00,1000,0
85,86,592r元富城東,55.50,0,1000
86,87,6164中信託文,54.80,1000,0
87,88,6164中信託文,54.90,1000,0
88,89,6164中信託文,55.00,1000,0
89,90,6168中信嘉義,54.70,3000,0
90,91,6168中信嘉義,54.80,8000,0
91,92,6168中信嘉義,54.90,13000,0
92,93,6168中信嘉義,55.00,10000,0
93,94,6168中信嘉義,55.10,10000,0
94,95,6452永全八德,55.10,10000,0
95,96,6460大    昌,55.00,10000,1
96,97,6461大昌樹林,55.00,5000,0
97,98,6461大昌樹林,55.40,0,1000
98,99,6464大昌新店,54.90,1000,0
99,100,7003兆豐台中,55.00,0,2000
100,101,700H兆豐東門,54.80,1000,0
101,102,700s兆豐岡山,54.80,1000,0
102,103,700V兆豐新竹,55.20,100,0
103,104,700W兆豐城中,54.80,1000,0
104,105,700W兆豐城中,54.90,2000,0
105,106,700W兆豐城中,55.10,2000,0
106,107,7033致和府前,55.20,0,100
107,108,703B致和崇德,55.00,0,6000
108,109,779Z國票安和,54.80,1000,0
109,110,779Z國票安和,54.90,5000,0
110,111,779Z國票安和,55.00,5000,0
111,112,8150台    新,54.90,3000,0
112,113,815B台新台中,55.00,1000,0
113,114,815H台新屏東,55.00,1000,0
114,115,8440摩根大通,54.70,5000,0
115,116,8440摩根大通,54.80,10000,4000
116,117,8440摩根大通,54.90,29000,31000
117,118,8440摩根大通,55.00,6000,21000
118,119,8440摩根大通,55.10,2000,7000
119,120,8440摩根大通,55.20,2000,1000
120,121,8440摩根大通,55.30,5000,0
121,122,8440摩根大通,55.40,0,1000
122,123,8440摩根大通,55.50,1000,0
123,124,8458康和台南,54.90,0,2000
124,125,8459康和嘉義,54.80,1000,0
125,126,845D康和板橋,55.10,0,465
126,127,8520中    農,54.90,1000,0
127,128,8560新    光,54.90,2000,1000
128,129,8560新    光,55.00,50,0
129,130,8562新光高雄,55.00,1000,0
130,131,8564新光台南,55.00,1050,0
131,132,8564新光台南,55.10,1000,0
132,133,8564新光台南,55.20,3000,0
133,134,8564新光台南,55.30,1000,0
134,135,8840玉    山,54.80,4000,0
135,136,8840玉    山,55.00,1000,0
136,137,8841玉山雙和,54.80,1000,0
137,138,8841玉山雙和,55.00,250,0
138,139,8846玉山板橋,55.00,52,977
139,140,8846玉山板橋,55.20,10,0
140,141,8846玉山板橋,55.30,0,13
141,142,8847玉山台南,55.00,0,31000
142,143,8849玉山台大,55.00,1000,0
143,144,884A玉山士林,55.00,50,0
144,145,884E玉山城中,55.00,1000,0
145,146,884F玉山桃園,54.80,1000,0
146,147,8880國泰綜合,54.90,0,179000
147,148,8880國泰綜合,55.00,0,26000
148,149,8880國泰綜合,55.10,0,28000
149,150,8880國泰綜合,55.20,0,1000
150,151,8881國泰高雄,55.00,10,0
151,152,8882國泰台中,54.90,100,0
152,153,8882國泰台中,55.00,100,0
153,154,8882國泰台中,55.20,50,0
154,155,8883國泰松江,55.00,91,0
155,156,8883國泰松江,55.20,180,0
156,157,8884國泰台南,55.00,0,1000
157,158,8885國泰桃園,54.90,100,0
158,159,8886國泰新莊,55.00,20,0
159,160,8887國泰忠孝,54.90,100,0
160,161,8888國泰敦南,54.90,3000,0
161,162,8888國泰敦南,55.00,1141,0
162,163,8888國泰敦南,55.20,100,0
163,164,888K國泰板橋,54.90,1000,0
164,165,888K國泰板橋,55.00,1000,0
165,166,9134群益開元,55.00,0,1000
166,167,9134群益開元,55.30,0,1000
167,168,9184群益台中,55.00,0,1000
168,169,918B群益板橋,55.30,300,0
169,170,918c群益鳳山,55.20,0,5000
170,171,918F群益新店,54.80,0,2000
171,172,918F群益新店,55.00,200,0
172,173,918F群益新店,55.10,455,0
173,174,918J群益永和,55.20,0,1000
174,175,918M群益嘉義,54.90,1000,0
175,176,918s群益丹鳳,55.00,1000,0
176,177,9200凱基,54.80,0,84000
177,178,9200凱基,54.90,0,8000
178,179,9200凱基,55.00,37,0
179,180,9200凱基,55.50,3000,0
180,181,9205凱基三重,55.00,1000,0
181,182,9206凱基高雄,54.90,1000,0
182,183,9209凱基岡山,55.10,0,2000
183,184,920N凱基湖口,54.70,1000,0
184,185,920N凱基湖口,55.00,1000,0
185,186,9211凱基台南,54.90,1000,0
186,187,9215凱基高美,54.80,1000,0
187,188,921C凱基民權,55.00,1000,0
188,189,921E凱基三峽,54.90,1000,0
189,190,921M凱基八德,55.00,0,263
190,191,9227凱基城中,55.00,0,190
191,192,9227凱基城中,55.20,0,10
192,193,9236凱基虎尾,54.80,0,1000
193,194,9237凱基敦北,54.90,1000,0
194,195,9254凱基科園,54.80,20000,0
195,196,9268凱基台北,54.80,0,1000
196,197,9268凱基台北,54.90,1000,13000
197,198,9268凱基台北,55.00,50000,20000
198,199,9268凱基台北,55.10,0,4000
199,200,9268凱基台北,55.20,0,12000
200,201,9291凱基大安,55.20,0,1430
201,202,9291凱基大安,55.30,0,270
202,203,9300華南永昌,55.00,49,0
203,204,9302華南台中,55.50,0,1000
204,205,9303華南高雄,54.90,0,100
205,206,9307華南大安,54.90,10000,0
206,207,9316華南淡水,54.90,2000,0
207,208,9326華南南京,55.30,50,0
208,209,9328華南潮州,54.90,1000,0
209,210,9331華南鳳山,55.50,0,1000
210,211,9334華南世貿,55.00,0,10000
211,212,9600富邦,54.80,10000,0
212,213,9604富邦陽明,54.90,0,1000
213,214,9616富邦岡山,54.90,1000,0
214,215,9624富邦竹北,55.40,1000,0
215,216,9636富邦中壢,54.90,0,2000
216,217,9647富邦新竹,55.00,5000,0
217,218,9654富邦永和,55.20,0,1000
218,219,9655富邦板橋,54.80,1000,0
219,220,9655富邦板橋,55.00,1000,0
220,221,9657富邦苗栗,54.80,0,2000
221,222,9658富邦建國,54.80,5000,0
222,223,9658富邦建國,54.90,0,5000
223,224,9658富邦建國,55.00,4020,1000
224,225,9658富邦建國,55.10,2000,0
225,226,9658富邦建國,55.20,0,1000
226,227,9658富邦建國,55.30,2000,0
227,228,9661富邦新店,55.00,1000,1000
228,229,9663富邦敦南,54.90,0,11000
229,230,9663富邦敦南,55.00,0,9000
230,231,9665富邦桃園,54.80,1000,0
231,232,9676富邦仁愛,54.90,1000,0
232,233,9676富邦仁愛,55.00,1000,0
233,234,9692富邦嘉義,55.00,1000,0
234,235,9800元大,54.70,1000,0
235,236,980C元大斗六,55.00,100,0
236,237,980C元大斗六,55.10,0,3000
237,238,980C元大斗六,55.30,50,0
238,239,980d元大沙鹿,55.10,10,0
239,240,980h元大台北,54.90,0,1000
240,241,9816元大新竹,55.20,8000,0
241,242,981a元大歸仁,55.00,1000,0
242,243,981B元大竹北,55.10,0,1000
243,244,981h元大屏生,54.80,1000,0
244,245,981j元大士林,55.20,1000,0
245,246,981Q元大太平,55.00,2000,0
246,247,981Z元大潮州,54.80,1000,0
247,248,9824元大向上,54.80,1000,0
248,249,9829元大永康,55.00,20,0
249,250,982A元大羅東,55.50,0,1000
250,251,982B元大博愛,55.20,1000,0
251,252,9835元大中山,54.90,4000,0
252,253,9835元大中山,55.00,5000,0
253,254,9835元大中山,55.20,5000,0
254,255,9837元大北港,54.90,1000,0
255,256,983i元大大雅,54.90,0,1
256,257,983j元大仁愛,54.80,2000,0
257,258,983j元大仁愛,54.90,2000,0
258,259,983j元大仁愛,55.10,2000,0
259,260,983U元大頭份,54.90,1000,0
260,261,9853元大南屯,54.80,1000,0
261,262,9854元大興安,54.80,1000,1000
262,263,9856元大花蓮,54.80,0,1000
263,264,9856元大花蓮,55.10,1000,0
264,265,9867元大北成,54.80,0,10000
265,266,9868元大文心,55.30,50,0
266,267,986K元大基孝,54.80,2000,0
267,268,986K元大基孝,55.00,0,1000
268,269,9872元大復北,55.00,0,20000
269,270,9878元大金華,54.80,0,2000
270,271,987A元大楊梅,55.10,5000,0
271,272,9888元大鑫永,55.10,2000,0
272,273,9891元大永和,54.80,4000,0
273,274,989a元大苑裡,54.70,0,2000
