,序號,券商,價格,買進股數,賣出股數
0,1,1021合庫台中,30.60,2000,0
1,2,1021合庫台中,30.70,0,1000
2,3,1021合庫台中,30.80,2000,0
3,4,1021合庫台中,30.85,1000,1000
4,5,1021合庫台中,30.90,1000,0
5,6,1021合庫台中,31.00,3000,0
6,7,1021合庫台中,31.05,0,1000
7,8,1022合庫台南,30.85,10000,0
8,9,1028合庫彰化,30.80,5000,0
9,10,1028合庫彰化,31.00,1,0
10,11,102A合庫新竹,30.95,0,2000
11,12,102C合庫自強,30.80,1000,0
12,13,102C合庫自強,30.95,2000,0
13,14,102G合庫三重,30.75,1000,0
14,15,1032土銀台南,30.95,1000,0
15,16,1032土銀台南,31.10,0,1000
16,17,1034土銀嘉義,30.95,1000,0
17,18,1035土銀新竹,30.55,1000,0
18,19,1035土銀新竹,30.60,1000,0
19,20,1035土銀新竹,30.75,1000,0
20,21,1035土銀新竹,30.80,1000,0
21,22,103A土銀建國,30.95,2000,0
22,23,1040臺    銀,30.55,2000,0
23,24,1040臺    銀,30.85,5000,0
24,25,1042臺銀臺南,30.85,2000,0
25,26,1043臺銀民權,30.80,3000,0
26,27,1045臺銀新竹,30.60,3000,0
27,28,1045臺銀新竹,30.85,6000,0
28,29,1045臺銀新竹,30.95,1000,0
29,30,1045臺銀新竹,31.05,0,3000
30,31,104A臺銀臺中,30.90,1,2000
31,32,104A臺銀臺中,31.00,4000,0
32,33,104C臺銀高雄,30.80,1000,0
33,34,104C臺銀高雄,30.85,2000,0
34,35,104D臺銀金山,30.75,0,1000
35,36,104D臺銀金山,30.85,0,4000
36,37,1110企    銀,30.60,0,1000
37,38,1110企    銀,30.65,0,1000
38,39,1111企銀台中,30.70,0,1000
39,40,1111企銀台中,30.75,0,4000
40,41,1113企銀九如,30.70,1000,0
41,42,1113企銀九如,31.00,0,127
42,43,1116企銀屏東,30.75,1000,0
43,44,1116企銀屏東,30.85,2000,0
44,45,1117企銀竹北,30.75,0,5000
45,46,111C台企三民,30.80,1000,0
46,47,111C台企三民,30.85,0,2000
47,48,111F企銀北高,30.80,0,1000
48,49,1163日盛台中,30.80,0,1000
49,50,1163日盛台中,30.85,2000,0
50,51,1163日盛台中,30.95,1000,1000
51,52,1164日盛內湖,30.75,0,1000
52,53,1165日盛板橋,30.60,0,1000
53,54,1166日盛雙和,30.65,0,6000
54,55,1168日盛高雄,30.85,1000,0
55,56,1168日盛高雄,30.95,0,1000
56,57,1169日盛士林,30.80,0,3000
57,58,116A日盛木柵,30.65,0,1000
58,59,116A日盛木柵,30.85,2000,0
59,60,116b日盛園區,30.60,1000,0
60,61,116B日盛中壢,30.75,3000,0
61,62,116B日盛中壢,30.85,0,3000
62,63,116C日盛八德,30.50,0,4000
63,64,116C日盛八德,30.55,1000,0
64,65,116C日盛八德,30.75,1000,0
65,66,116C日盛八德,30.85,3000,0
66,67,116C日盛八德,31.05,0,1000
67,68,116d日盛三峽,30.60,0,15000
68,69,116d日盛三峽,30.65,0,1000
69,70,116E日盛三重,30.80,0,1000
70,71,116f日盛復興,30.75,1000,0
71,72,116F日盛員林,30.60,5000,0
72,73,116F日盛員林,30.80,1000,0
73,74,116F日盛員林,30.85,0,5000
74,75,116g日盛龍潭,30.90,100,0
75,76,116g日盛龍潭,31.00,100,0
76,77,116H日盛新竹,30.80,2000,0
77,78,116H日盛新竹,30.90,1000,1000
78,79,116i日盛樹林,30.60,1000,0
79,80,116I日盛南京,30.75,1000,0
80,81,116I日盛南京,30.90,1000,0
81,82,116j日盛頭份,30.85,7000,0
82,83,116j日盛頭份,31.00,0,3000
83,84,116j日盛頭份,31.05,0,2000
84,85,116j日盛頭份,31.10,0,2000
85,86,116K日盛花蓮,30.75,2000,0
86,87,116K日盛花蓮,30.85,0,2000
87,88,116L日盛大墩,30.95,0,2000
88,89,116M日盛屏東,30.70,0,1000
89,90,116M日盛屏東,30.75,0,1000
90,91,116M日盛屏東,31.00,1000,59
91,92,116P日盛信義,30.95,170,0
92,93,116Q日盛二林,30.65,1000,0
93,94,116Q日盛二林,30.85,0,1000
94,95,116Q日盛二林,30.95,0,1000
95,96,116Q日盛二林,31.00,1000,3000
96,97,116r日盛文化,30.85,1000,0
97,98,116s日盛土城,30.70,1000,0
98,99,116S日盛新莊,30.75,1000,0
99,100,116S日盛新莊,30.85,0,4000
100,101,116V日盛斗六,30.75,2000,0
101,102,116V日盛斗六,30.80,1000,0
102,103,116V日盛斗六,30.85,36000,0
103,104,116W日盛鳳山,30.80,5000,0
104,105,116Z日盛中和,30.65,2000,0
105,106,1230彰    銀,30.75,5000,0
106,107,1233彰銀台中,31.00,0,5000
107,108,126D宏遠台南,30.60,2000,2000
108,109,126D宏遠台南,30.80,5000,0
109,110,126D宏遠台南,30.95,0,4000
110,111,126i宏遠光隆,30.80,2000,0
111,112,126L宏遠台中,30.55,1000,0
112,113,126L宏遠台中,30.95,2000,0
113,114,126Q宏遠高雄,30.60,1000,0
114,115,126U宏遠館前,30.95,150,0
115,116,1360港麥格理,30.75,5000,0
116,117,1360港麥格理,30.80,11000,0
117,118,1360港麥格理,30.85,45000,0
118,119,1360港麥格理,30.90,6000,0
119,120,1360港麥格理,30.95,7000,0
120,121,1360港麥格理,31.00,5000,0
121,122,1360港麥格理,31.05,6000,0
122,123,1360港麥格理,31.10,1000,0
123,124,1440美林,30.60,14000,1000
124,125,1440美林,30.65,0,1000
125,126,1440美林,30.70,0,1000
126,127,1440美林,30.75,0,1000
127,128,1440美林,30.80,0,29000
128,129,1440美林,30.85,1000,4000
129,130,1440美林,30.90,0,1000
130,131,1440美林,30.95,0,8000
131,132,1440美林,31.00,0,1000
132,133,1470台灣摩根,30.60,2000,0
133,134,1470台灣摩根,30.75,0,2000
134,135,1470台灣摩根,30.80,0,10000
135,136,1470台灣摩根,30.85,0,24000
136,137,1470台灣摩根,30.90,0,7000
137,138,1470台灣摩根,30.95,0,5000
138,139,1470台灣摩根,31.00,1000,10000
139,140,1470台灣摩根,31.05,1000,4000
140,141,1480美商高盛,30.60,3000,4000
141,142,1480美商高盛,30.65,6000,0
142,143,1480美商高盛,30.70,4000,0
143,144,1480美商高盛,30.75,5000,4000
144,145,1480美商高盛,30.80,2000,7000
145,146,1480美商高盛,30.85,4000,4000
146,147,1480美商高盛,30.90,14000,0
147,148,1480美商高盛,30.95,28000,0
148,149,1480美商高盛,31.00,46000,0
149,150,1480美商高盛,31.05,1000,0
150,151,1520瑞士信貸,30.60,2000,0
151,152,1520瑞士信貸,30.75,0,2000
152,153,1520瑞士信貸,30.80,0,27000
153,154,1520瑞士信貸,30.85,8000,80000
154,155,1520瑞士信貸,30.90,0,9000
155,156,1560港商野村,30.70,1000,0
156,157,1560港商野村,30.80,0,1000
157,158,1650瑞銀,30.60,4000,2000
158,159,1650瑞銀,30.65,44000,0
159,160,1650瑞銀,30.70,2000,1000
