,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,86.70,1000,0
1,2,1020合　　庫,86.80,500,0
2,3,1020合　　庫,87.30,0,1000
3,4,1021合庫台中,87.00,0,1000
4,5,1021合庫台中,87.60,3000,0
5,6,1022合庫台南,86.90,0,1000
6,7,1022合庫台南,87.30,0,15000
7,8,1022合庫台南,87.50,1000,0
8,9,1023合庫高雄,86.80,300,0
9,10,1023合庫高雄,86.90,3000,0
10,11,1025合庫基隆,87.40,5000,0
11,12,1028合庫彰化,86.60,1000,0
12,13,1028合庫彰化,86.80,0,1000
13,14,1028合庫彰化,87.00,0,1000
14,15,1028合庫彰化,87.30,1000,0
15,16,102A合庫新竹,87.10,0,1000
16,17,102C合庫自強,86.70,0,1000
17,18,102E合庫桃園,86.90,1200,0
18,19,102E合庫桃園,87.40,2000,0
19,20,102F合庫西台,86.90,300,0
20,21,102F合庫西台,87.00,0,2000
21,22,102F合庫西台,87.20,200,0
22,23,102F合庫西台,87.30,2000,1000
23,24,1030土　　銀,87.30,0,5000
24,25,1030土　　銀,87.80,0,5000
25,26,1034土銀嘉義,86.60,0,1000
26,27,1035土銀新竹,86.60,2000,0
27,28,1035土銀新竹,87.00,0,2000
28,29,1035土銀新竹,87.10,1000,0
29,30,1036土銀玉里,87.30,1000,0
30,31,1037土銀花蓮,86.90,1000,0
31,32,1037土銀花蓮,87.50,0,1000
32,33,1038土銀和平,87.30,1000,0
33,34,1038土銀和平,87.40,0,3000
34,35,103A土銀建國,87.80,0,1000
35,36,1040臺    銀,86.80,3000,0
36,37,1040臺    銀,87.00,0,3000
37,38,1041臺銀鳳山,86.80,0,10000
38,39,1041臺銀鳳山,86.90,100,0
39,40,1041臺銀鳳山,87.00,6000,1000
40,41,1041臺銀鳳山,87.30,6000,1000
41,42,1042臺銀臺南,86.80,0,2000
42,43,1042臺銀臺南,86.90,10000,0
43,44,1043臺銀民權,86.70,0,1000
44,45,1043臺銀民權,87.20,0,23000
45,46,1043臺銀民權,87.30,0,1000
46,47,1043臺銀民權,87.40,0,23000
47,48,1043臺銀民權,87.50,2000,9000
48,49,1043臺銀民權,87.60,0,12000
49,50,1045臺銀新竹,86.60,0,1000
50,51,1045臺銀新竹,86.70,10,0
51,52,1045臺銀新竹,87.00,1000,0
52,53,1045臺銀新竹,87.30,1000,0
53,54,104A臺銀臺中,86.70,60,0
54,55,104A臺銀臺中,86.80,1000,0
55,56,104A臺銀臺中,87.80,0,3000
56,57,104C臺銀高雄,86.80,5000,0
57,58,104C臺銀高雄,86.90,0,2000
58,59,104C臺銀高雄,87.10,58,0
59,60,104C臺銀高雄,87.20,1000,0
60,61,104C臺銀高雄,87.50,1000,0
61,62,104D臺銀金山,86.80,1000,0
62,63,1110企    銀,87.20,0,2000
63,64,1113企銀九如,87.00,0,1000
64,65,1115企銀太平,87.40,0,1000
65,66,1116企銀屏東,86.90,1000,0
66,67,1160日    盛,86.90,0,1000
67,68,1160日    盛,87.10,0,3000
68,69,1161日盛忠孝,87.20,0,1000
69,70,1162日盛台南,87.10,1000,0
70,71,1162日盛台南,87.50,0,1000
71,72,1163日盛台中,86.80,0,1000
72,73,1164日盛內湖,87.10,0,44
73,74,1165日盛板橋,87.40,2000,0
74,75,1166日盛雙和,86.80,2000,0
75,76,1167日盛嘉義,86.90,0,3000
76,77,1167日盛嘉義,87.00,3000,0
77,78,1167日盛嘉義,87.80,0,3000
78,79,1169日盛士林,86.70,1000,0
79,80,116A日盛木柵,86.90,0,1000
80,81,116b日盛園區,86.80,0,8000
81,82,116B日盛中壢,87.00,0,3000
82,83,116B日盛中壢,87.50,0,2000
83,84,116C日盛八德,86.90,0,1000
84,85,116C日盛八德,87.00,0,1000
85,86,116C日盛八德,87.30,0,1000
86,87,116d日盛三峽,86.80,2000,0
87,88,116d日盛三峽,86.90,1000,0
88,89,116d日盛三峽,87.80,0,4000
89,90,116f日盛復興,86.90,1000,0
90,91,116f日盛復興,87.30,0,1000
91,92,116F日盛員林,86.70,0,1000
92,93,116F日盛員林,87.00,0,1015
93,94,116G日盛景美,86.80,0,1000
94,95,116G日盛景美,87.00,6000,0
95,96,116G日盛景美,87.10,56,0
96,97,116G日盛景美,87.30,0,5000
97,98,116H日盛新竹,86.70,100,0
98,99,116H日盛新竹,87.00,1000,2000
99,100,116H日盛新竹,87.40,0,3000
100,101,116i日盛樹林,87.50,0,2000
101,102,116j日盛頭份,87.00,0,1000
102,103,116j日盛頭份,87.40,0,1000
103,104,116k日盛北高,87.30,0,1000
104,105,116k日盛北高,87.40,0,2000
105,106,116K日盛花蓮,87.30,0,1000
106,107,116L日盛大墩,86.50,0,1000
107,108,116L日盛大墩,87.00,1000,0
108,109,116L日盛大墩,87.30,1000,0
109,110,116N日盛永康,86.90,0,2000
110,111,116P日盛信義,86.70,0,1000
111,112,116P日盛信義,86.90,0,10000
112,113,116P日盛信義,87.10,0,5000
113,114,116Q日盛二林,87.80,0,1000
114,115,116r日盛文化,87.30,200,0
115,116,116Z日盛中和,87.30,0,1000
116,117,1260宏    遠,86.90,0,1000
117,118,1260宏    遠,87.40,0,2000
118,119,1262宏遠桃園,86.70,11000,0
119,120,1262宏遠桃園,86.80,1000,0
120,121,1262宏遠桃園,86.90,4000,0
121,122,1262宏遠桃園,87.00,11000,3000
122,123,1262宏遠桃園,87.10,0,2000
123,124,1262宏遠桃園,87.20,0,6000
124,125,1262宏遠桃園,87.30,15,5000
125,126,1262宏遠桃園,87.40,0,4000
126,127,1262宏遠桃園,87.50,3000,4000
127,128,1262宏遠桃園,87.60,0,1000
128,129,1262宏遠桃園,87.70,0,2000
129,130,1262宏遠桃園,87.80,0,2000
130,131,126D宏遠台南,86.60,0,300
131,132,126Q宏遠高雄,87.10,2000,0
132,133,126Q宏遠高雄,87.20,0,1000
133,134,126Q宏遠高雄,87.30,2000,0
134,135,126Q宏遠高雄,87.70,0,1000
135,136,126U宏遠館前,87.10,0,50
136,137,1380台灣匯立,87.10,0,7000
137,138,1440美林,86.60,3000,0
138,139,1440美林,86.70,0,2000
139,140,1440美林,86.80,4000,3000
140,141,1440美林,86.90,4000,15000
141,142,1440美林,87.00,35000,26000
142,143,1440美林,87.10,0,7000
143,144,1440美林,87.20,1000,1000
144,145,1470台灣摩根,86.60,0,1000
145,146,1470台灣摩根,86.70,25000,1000
146,147,1470台灣摩根,86.80,23000,0
147,148,1470台灣摩根,86.90,67000,1000
148,149,1470台灣摩根,87.00,85000,7000
149,150,1470台灣摩根,87.10,13000,0
150,151,1470台灣摩根,87.20,5000,1000
151,152,1470台灣摩根,87.30,14000,0
152,153,1470台灣摩根,87.40,37000,0
153,154,1470台灣摩根,87.50,14000,0
154,155,1470台灣摩根,87.60,6000,0
155,156,1480美商高盛,86.60,1000,1000
156,157,1480美商高盛,86.70,5000,7000
157,158,1480美商高盛,86.80,15000,4000
158,159,1480美商高盛,86.90,16000,12000
159,160,1480美商高盛,87.00,25000,4000
160,161,1480美商高盛,87.10,23000,2000
161,162,1480美商高盛,87.20,20000,0
162,163,1480美商高盛,87.30,24000,1000
163,164,1480美商高盛,87.40,18000,2000
164,165,1480美商高盛,87.50,19000,0
165,166,1480美商高盛,87.60,20000,0
166,167,1480美商高盛,87.70,8000,0
167,168,1480美商高盛,87.80,20000,0
168,169,1520瑞士信貸,86.80,0,2000
169,170,1560港商野村,86.70,3000,0
170,171,1560港商野村,86.80,3000,1000
171,172,1560港商野村,86.90,6000,1000
172,173,1560港商野村,87.00,7000,3000
173,174,1560港商野村,87.10,2000,0
174,175,1560港商野村,87.20,1000,1000
175,176,1560港商野村,87.30,2000,0
176,177,1560港商野村,87.40,7000,0
177,178,1560港商野村,87.70,0,7000
178,179,1560港商野村,87.80,1000,10000
179,180,1590花旗環球,87.10,1000,0
180,181,1650瑞銀,86.70,1000,1000
181,182,1650瑞銀,86.80,0,8000
182,183,1650瑞銀,86.90,0,1000
183,184,1650瑞銀,87.00,4000,11000
184,185,1650瑞銀,87.10,0,1000
185,186,1650瑞銀,87.20,0,1000
186,187,1650瑞銀,87.30,2000,0
187,188,1650瑞銀,87.40,3000,0
188,189,1650瑞銀,87.80,2000,0
189,190,2180亞    東,86.90,1000,0
190,191,2180亞    東,87.10,1000,0
191,192,2180亞    東,87.30,1000,0
192,193,2181亞東板橋,87.00,2000,0
193,194,2181亞東板橋,87.10,0,1000
194,195,2184亞東新竹,87.40,0,1000
195,196,2186亞東高雄,87.50,0,2000
196,197,5050大    展,87.80,0,5000
197,198,5112富隆長安,87.30,0,1000
198,199,5262美好楊梅,87.00,57,0
199,200,5265美好苗栗,86.90,0,1000
200,201,5265美好苗栗,87.40,1000,0
201,202,5266美好中壢,86.90,100,0
202,203,5267美好基隆,87.10,0,2000
203,204,5268美好台南,86.80,1000,0
204,205,5268美好台南,87.00,0,1000
205,206,5320高    橋,86.80,2000,0
206,207,5321高橋龍潭,87.00,1000,0
207,208,5380第一金證,86.60,1000,0
208,209,5380第一金證,86.70,2000,0
209,210,5380第一金證,86.80,11000,0
210,211,5380第一金證,86.90,19000,0
211,212,5380第一金證,87.00,20000,0
212,213,5380第一金證,87.10,3000,0
213,214,5380第一金證,87.20,1000,0
