,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,50.00,0,1000
1,2,1023合庫高雄,49.75,0,2000
2,3,1037土銀花蓮,49.80,1000,0
3,4,1039土銀士林,49.90,0,2000
4,5,1039土銀士林,50.00,0,2000
5,6,1040臺    銀,49.95,0,2000
6,7,1043臺銀民權,49.80,0,1000
7,8,1043臺銀民權,49.90,0,1000
8,9,1043臺銀民權,50.00,0,1000
9,10,104A臺銀臺中,49.90,0,6000
10,11,104A臺銀臺中,49.95,0,1000
11,12,104A臺銀臺中,50.10,1,0
12,13,1160日    盛,49.95,2000,0
13,14,1163日盛台中,49.80,1000,0
14,15,1166日盛雙和,49.95,0,2000
15,16,116b日盛園區,49.90,0,2000
16,17,116e日盛竹北,50.00,50,0
17,18,116H日盛新竹,50.00,0,1000
18,19,116j日盛頭份,49.95,0,2000
19,20,116k日盛北高,49.90,0,100
20,21,116k日盛北高,50.00,1000,0
21,22,116K日盛花蓮,49.80,1000,0
22,23,116Q日盛二林,50.10,99,0
23,24,116V日盛斗六,49.80,0,1000
24,25,1440美林,49.80,18000,2000
25,26,1440美林,49.90,0,1000
26,27,1440美林,49.95,1000,7000
27,28,1650瑞銀,49.80,2000,0
28,29,5320高    橋,49.95,2000,0
29,30,5323高橋內壢,49.95,0,1000
30,31,5384第一台南,49.80,0,22000
31,32,5384第一台南,49.90,5000,0
32,33,538D第一忠孝,49.95,0,1000
33,34,538P第一路竹,50.30,0,200
34,35,538W第一華江,50.00,0,3000
35,36,5850統    一,49.95,5000,0
36,37,5850統    一,50.00,10000,0
37,38,5857統一新竹,49.95,1000,0
38,39,585U統一南京,49.95,2000,0
39,40,585Z統一松江,49.80,0,1000
40,41,592a元富松德,49.90,1000,0
41,42,592b元富板橋,49.90,7,0
42,43,592C元富潮洲,49.95,4000,0
43,44,592z元富文心,49.90,0,7
44,45,5960日    茂,49.95,1000,0
45,46,601d亞鑫豐,50.30,0,302
46,47,6114中銀員林,49.90,5000,0
47,48,611A中銀豐原,49.95,1000,0
48,49,6160中國信託,50.00,20,0
49,50,6167中信松江,49.95,1000,0
50,51,616A中信中壢,49.95,1000,0
51,52,616K中信託高,49.95,0,1000
52,53,6460大    昌,50.10,0,1
53,54,6464大昌新店,49.80,0,3000
54,55,7006兆豐台南,50.00,0,1000
55,56,7009兆豐景美,49.80,0,1000
56,57,7790國票綜合,50.00,0,48
57,58,7795國票南港,49.95,20000,0
58,59,7797國票中正,49.95,1000,0
59,60,779e國票南科,50.30,300,0
60,61,779J國票北高,49.95,0,20000
61,62,8150台    新,49.80,2000,1000
62,63,8150台    新,49.95,2000,0
63,64,8150台    新,50.00,0,6000
64,65,8157台新左楠,49.80,0,1000
65,66,8157台新左楠,49.95,0,1000
66,67,815A台新高雄,49.95,1000,0
67,68,815B台新台中,49.80,56,0
68,69,815B台新台中,49.85,24,0
69,70,8440摩根大通,49.90,5000,0
70,71,8560新    光,49.75,1000,0
71,72,8560新    光,49.80,94,0
72,73,8560新    光,49.95,0,4000
73,74,8560新    光,50.30,0,33
74,75,8561新光台中,49.90,50,0
75,76,8565新光桃園,49.95,0,2000
76,77,8840玉    山,49.95,0,1000
77,78,884A玉山士林,50.00,0,1000
78,79,884H玉山新竹,49.90,0,12000
79,80,8881國泰高雄,49.85,0,25
80,81,8882國泰台中,49.90,10000,0
81,82,8886國泰新莊,50.00,1,0
82,83,8888國泰敦南,49.80,50,0
83,84,8888國泰敦南,49.90,100,0
84,85,8888國泰敦南,50.00,10,0
85,86,8888國泰敦南,50.10,1,0
86,87,888A國泰館前,50.00,3000,3000
87,88,888K國泰板橋,49.75,5000,0
88,89,888K國泰板橋,50.00,1100,0
89,90,9135群益東大,49.95,0,1000
90,91,918C群益古亭,49.90,0,5000
91,92,918C群益古亭,50.00,1000,0
92,93,918F群益新店,49.80,0,7000
93,94,9200凱基,50.10,2,0
94,95,9200凱基,50.30,35,0
95,96,9208凱基桃園,49.85,0,1000
96,97,920F凱基站前,49.85,1,0
97,98,920H凱基基隆,49.95,0,1000
98,99,921S凱基幸福,50.00,3000,0
99,100,9226凱基汐止,49.95,1000,0
100,101,9227凱基城中,50.00,0,1000
101,102,9229凱基中山,49.80,0,3000
102,103,9234凱基竹北,49.90,5000,0
103,104,9234凱基竹北,49.95,4000,0
104,105,9268凱基台北,49.80,17000,0
105,106,9268凱基台北,49.85,1000,0
106,107,9268凱基台北,49.95,0,2000
107,108,9300華南永昌,49.80,0,2000
108,109,9302華南台中,49.90,0,5000
109,110,9303華南高雄,50.00,0,30
110,111,9305華南新莊,50.00,300,0
111,112,9309華南古亭,50.10,0,2
112,113,9316華南淡水,49.80,0,1000
113,114,9326華南南京,50.30,200,0
114,115,9347華南敦南,49.90,0,1000
115,116,9386華南東昇,50.00,0,1000
116,117,9604富邦陽明,49.90,2000,0
117,118,9624富邦竹北,50.00,1000,0
118,119,9636富邦中壢,49.95,1000,0
