,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,33.30,0,110
1,2,1020合　　庫,33.55,0,2000
2,3,1021合庫台中,33.40,0,1000
3,4,1021合庫台中,33.45,1000,0
4,5,1021合庫台中,33.55,1000,0
5,6,1021合庫台中,33.60,0,1000
6,7,1022合庫台南,33.35,6000,0
7,8,1022合庫台南,33.40,6000,0
8,9,1022合庫台南,33.55,6000,0
9,10,1022合庫台南,33.60,6000,0
10,11,1023合庫高雄,33.40,1000,0
11,12,1028合庫彰化,33.60,0,13000
12,13,1028合庫彰化,33.65,0,1000
13,14,1029合庫鳳山,33.55,4000,0
14,15,102A合庫新竹,33.55,0,1000
15,16,102G合庫三重,33.65,1000,0
16,17,1035土銀新竹,33.40,3000,0
17,18,1035土銀新竹,33.55,0,3000
18,19,1035土銀新竹,33.60,0,1000
19,20,1037土銀花蓮,33.50,0,5000
20,21,1037土銀花蓮,33.60,5000,0
21,22,1038土銀和平,33.30,200,0
22,23,1040臺    銀,33.40,0,100
23,24,1040臺    銀,33.65,0,1000
24,25,1041臺銀鳳山,33.60,1000,0
25,26,1043臺銀民權,33.35,1000,0
26,27,104A臺銀臺中,33.45,0,1000
27,28,104C臺銀高雄,33.35,1000,0
28,29,104C臺銀高雄,33.40,0,1000
29,30,104C臺銀高雄,33.45,0,1000
30,31,104D臺銀金山,33.25,0,3000
31,32,104D臺銀金山,33.40,4000,0
32,33,1113企銀九如,33.65,0,2000
33,34,1119企銀岡山,33.40,0,50
34,35,1160日    盛,33.60,0,1000
35,36,1165日盛板橋,33.40,1000,1000
36,37,1166日盛雙和,33.35,0,600
37,38,1166日盛雙和,33.40,0,9000
38,39,1166日盛雙和,33.60,0,3000
39,40,1167日盛嘉義,33.40,0,1000
40,41,1168日盛高雄,33.40,2000,0
41,42,116B日盛中壢,33.50,0,6000
42,43,116C日盛八德,33.30,0,3000
43,44,116C日盛八德,33.35,0,7000
44,45,116C日盛八德,33.40,0,1000
45,46,116d日盛三峽,33.40,500,2000
46,47,116F日盛員林,33.50,0,1000
47,48,116g日盛龍潭,33.65,0,3000
48,49,116G日盛景美,33.35,1000,3000
49,50,116i日盛樹林,33.30,2,0
50,51,116i日盛樹林,33.40,1,0
51,52,116j日盛頭份,33.50,5000,0
52,53,116j日盛頭份,33.60,1000,0
53,54,116j日盛頭份,33.65,2000,0
54,55,116m日盛和美,33.65,0,1000
55,56,116M日盛屏東,33.45,2000,0
56,57,116P日盛信義,33.50,0,1000
57,58,116P日盛信義,33.60,1000,0
58,59,116S日盛新莊,33.60,0,1000
59,60,116U日盛桃園,33.35,0,1000
60,61,116U日盛桃園,33.40,3000,0
61,62,116U日盛桃園,33.60,0,55000
62,63,116U日盛桃園,33.65,0,5000
63,64,116V日盛斗六,33.35,1000,0
64,65,1233彰銀台中,33.45,0,1000
65,66,1440美林,33.25,2000,0
66,67,1440美林,33.35,4000,1000
67,68,1440美林,33.40,1000,0
68,69,1440美林,33.50,1000,1000
69,70,1440美林,33.55,14000,10000
70,71,1440美林,33.60,11000,0
71,72,1440美林,33.65,1000,0
72,73,1470台灣摩根,33.35,1000,0
73,74,1470台灣摩根,33.40,1000,1000
74,75,1470台灣摩根,33.45,1000,0
75,76,1470台灣摩根,33.50,6000,0
76,77,1470台灣摩根,33.55,0,1000
77,78,1470台灣摩根,33.60,14000,0
78,79,1480美商高盛,33.35,2000,0
79,80,1480美商高盛,33.50,3000,0
80,81,1480美商高盛,33.55,2000,0
81,82,1480美商高盛,33.60,8000,0
82,83,1480美商高盛,33.65,8000,0
83,84,1520瑞士信貸,33.25,1000,0
84,85,1520瑞士信貸,33.35,2000,0
85,86,1520瑞士信貸,33.40,1000,0
86,87,1520瑞士信貸,33.45,3000,0
87,88,1520瑞士信貸,33.50,2000,0
88,89,1520瑞士信貸,33.55,3000,0
89,90,1560港商野村,33.30,0,2000
90,91,1560港商野村,33.40,0,4000
91,92,1560港商野村,33.60,3000,0
92,93,1560港商野村,33.65,1000,0
93,94,1650瑞銀,33.25,1000,2000
94,95,1650瑞銀,33.35,2000,2000
95,96,1650瑞銀,33.50,1000,0
96,97,1650瑞銀,33.55,4000,1000
97,98,1650瑞銀,33.60,13000,0
98,99,1650瑞銀,33.65,5000,0
99,100,1650瑞銀,33.70,3000,0
100,101,2181亞東板橋,33.25,1000,0
101,102,2185亞東台南,33.40,0,1000
102,103,5266美好中壢,33.30,1000,0
103,104,5266美好中壢,33.35,2000,0
104,105,5266美好中壢,33.45,1000,0
105,106,5266美好中壢,33.50,1000,0
106,107,5266美好中壢,33.60,3000,0
107,108,5323高橋內壢,33.50,0,7000
108,109,5380第一金證,33.60,5000,0
109,110,5384第一台南,33.40,1000,0
110,111,5384第一台南,33.50,0,7000
111,112,5385第一桃園,33.25,15000,0
112,113,5385第一桃園,33.40,1000,0
113,114,5386第一彰化,33.60,0,1000
114,115,538A第一新興,33.35,0,6000
115,116,538A第一新興,33.40,451,5080
116,117,538A第一新興,33.45,0,6000
117,118,538A第一新興,33.55,0,9000
118,119,538B第一新竹,33.60,0,5000
119,120,538C第一光復,33.40,0,1000
120,121,538D第一忠孝,33.60,0,1000
121,122,538E第一自由,33.60,1000,0
122,123,538F第一稻埕,33.30,0,600
