,序號,券商,價格,買進股數,賣出股數
0,1,1025合庫基隆,50.80,0,1000
1,2,102C合庫自強,50.50,1000,0
2,3,1037土銀花蓮,50.20,1000,0
3,4,1039土銀士林,50.00,0,5000
4,5,1040臺    銀,50.50,1000,0
5,6,1043臺銀民權,50.20,0,1000
6,7,1111企銀台中,50.70,200,1000
7,8,1114企銀嘉義,50.80,0,5000
8,9,1163日盛台中,50.70,1000,0
9,10,1163日盛台中,50.80,2000,0
10,11,1166日盛雙和,50.50,0,1000
11,12,1166日盛雙和,50.70,0,1000
12,13,116b日盛園區,50.60,1000,0
13,14,116b日盛園區,50.70,1000,0
14,15,116B日盛中壢,50.70,0,10000
15,16,116C日盛八德,49.95,8000,0
16,17,116C日盛八德,50.00,0,1000
17,18,116H日盛新竹,50.50,0,468
18,19,116H日盛新竹,50.60,0,1000
19,20,116j日盛頭份,49.95,2000,0
20,21,116N日盛永康,49.95,0,4000
21,22,116N日盛永康,50.00,0,2000
22,23,1230彰    銀,50.80,1000,0
23,24,1260宏    遠,50.00,0,4000
24,25,1440美林,49.95,2000,4000
25,26,1440美林,50.50,4000,0
26,27,1440美林,50.60,2000,0
27,28,1440美林,50.70,0,5000
28,29,1520瑞士信貸,50.60,1000,0
29,30,5260美    好,49.95,7000,0
30,31,5262美好楊梅,50.40,0,1000
31,32,5384第一台南,50.70,5000,0
32,33,5385第一桃園,49.95,0,8000
33,34,538I第一頭份,50.60,0,1000
34,35,538j第一安和,50.40,0,2000
35,36,538M第一嘉義,50.20,2000,0
36,37,538P第一路竹,50.20,200,0
37,38,538P第一路竹,50.30,4000,0
38,39,538P第一路竹,50.50,0,1000
39,40,5660日    進,50.00,30000,0
40,41,5850統    一,49.95,1000,0
41,42,5850統    一,50.10,1000,0
42,43,5850統    一,50.20,1000,0
43,44,5850統    一,50.30,4000,0
44,45,5850統    一,50.40,1000,0
45,46,5850統    一,50.50,1000,0
46,47,5850統    一,50.60,1000,0
47,48,5850統    一,50.70,2000,0
48,49,5850統    一,50.80,3000,0
49,50,585Y統一土城,50.50,1000,0
50,51,5920元    富,50.50,0,5000
51,52,5926元富四維,50.20,100,0
52,53,5926元富四維,50.50,500,0
53,54,592a元富松德,50.20,7,0
54,55,592a元富松德,50.30,481,0
55,56,592a元富松德,50.40,490,0
56,57,592a元富松德,50.50,180,0
57,58,592b元富板橋,50.40,1,0
58,59,592e元富古亭,50.50,0,500
59,60,592I元富嘉義,50.70,10000,0
60,61,592m元富成功,50.40,1000,0
61,62,592M元富彰化,50.80,0,1000
62,63,592P元富同大,50.00,0,2000
63,64,592P元富同大,50.60,0,1000
64,65,592q元富屏東,50.20,0,1000
65,66,592r元富城東,49.95,2000,0
66,67,592w元富佳里,49.95,0,1000
67,68,592Z元富安南,50.50,0,1000
68,69,5962日茂南投,50.80,0,2000
69,70,6012★亞網路,50.10,1000,0
70,71,6012★亞網路,50.60,0,1000
71,72,601d亞鑫豐,49.95,0,1000
72,73,601d亞鑫豐,50.40,0,548
73,74,6110台中銀,50.40,6000,0
74,75,6110台中銀,50.50,14000,0
75,76,6161中信三重,50.50,0,1000
76,77,6165中信託新,49.95,1000,0
77,78,6451永全南崁,50.50,0,1000
78,79,6460大    昌,50.00,0,1
79,80,6461大昌樹林,50.20,0,2000
80,81,6913德信新營,50.10,0,1000
81,82,7005兆豐中港,50.10,0,1000
82,83,700a兆豐忠孝,50.30,1000,0
83,84,700E兆豐斗南,50.50,0,1000
84,85,700I兆豐北高,50.40,40,0
85,86,700U兆豐桃鶯,50.70,1000,0
86,87,700V兆豐新竹,50.70,1000,0
87,88,700W兆豐城中,50.00,0,2000
88,89,703B致和崇德,49.95,1000,10000
89,90,703B致和崇德,50.00,4000,0
90,91,7790國票綜合,50.20,135,0
91,92,7790國票綜合,50.30,79,0
92,93,7790國票綜合,50.40,1,0
93,94,7790國票綜合,50.50,268,0
94,95,7790國票綜合,50.70,65,0
95,96,7797國票中正,49.90,1000,0
96,97,779e國票南科,50.30,0,300
97,98,779J國票北高,49.95,2000,0
98,99,779J國票北高,50.30,1000,0
99,100,779v國票台中,49.90,0,1000
100,101,8150台    新,49.90,0,1000
101,102,8150台    新,49.95,1000,0
102,103,8150台    新,50.00,0,4000
