,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,123.00,0,1000
1,2,1020合　　庫,123.50,0,1000
2,3,102F合庫西台,124.00,0,1000
3,4,1030土　　銀,123.00,10000,0
4,5,103C土銀白河,123.50,0,1000
5,6,1042臺銀臺南,124.00,0,1000
6,7,1161日盛忠孝,124.00,1000,0
7,8,116B日盛中壢,123.00,0,2000
8,9,116H日盛新竹,123.50,0,1000
9,10,116i日盛樹林,124.00,807,0
10,11,116I日盛南京,123.50,0,3000
11,12,116S日盛新莊,123.00,50,0
12,13,1380台灣匯立,123.00,10000,0
13,14,1380台灣匯立,123.50,37000,0
14,15,1380台灣匯立,124.00,3000,0
15,16,1440美林,123.00,1000,5000
16,17,1440美林,123.50,0,11000
17,18,1440美林,124.00,35000,4000
18,19,1470台灣摩根,123.50,2000,3000
19,20,1470台灣摩根,124.00,0,1000
20,21,1480美商高盛,123.00,0,18000
21,22,1480美商高盛,123.50,0,5000
22,23,1480美商高盛,124.00,1000,1000
23,24,1520瑞士信貸,123.00,2000,1000
24,25,1520瑞士信貸,123.50,0,1000
25,26,1520瑞士信貸,124.00,0,1000
26,27,1650瑞銀,123.00,0,1000
27,28,1650瑞銀,123.50,3000,2000
28,29,1650瑞銀,124.00,0,5000
29,30,5321高橋龍潭,123.50,1000,0
30,31,538Y第一中壢,123.50,0,1
31,32,538Y第一中壢,124.00,0,1000
32,33,5850統    一,123.00,7000,0
33,34,5850統    一,123.50,4000,0
34,35,5852統一敦南,123.00,0,8000
35,36,5852統一敦南,123.50,0,7000
36,37,585F統一彰化,123.50,2000,0
37,38,5922元富新店,123.50,0,6000
38,39,5923元富三重,123.50,0,1000
39,40,5923元富三重,124.00,0,1000
40,41,5927元富林園,123.50,10,0
41,42,592a元富松德,123.00,11,0
42,43,592d元富延平,123.50,0,1000
43,44,592E元富城中,123.00,92,0
44,45,592i元富中港,123.00,0,40
45,46,592m元富成功,123.00,2000,0
46,47,592m元富成功,123.50,2000,0
47,48,592P元富同大,123.50,0,50
48,49,592r元富城東,123.00,1000,0
49,50,592U元富宜蘭,124.00,8,0
50,51,592y元富花蓮,123.00,0,60
51,52,601d亞鑫豐,122.50,334,0
52,53,601d亞鑫豐,124.00,0,334
53,54,6162中信託忠,123.50,1000,0
54,55,6163中信託永,123.00,1000,0
55,56,6165中信託新,123.00,0,13000
56,57,6165中信託新,124.00,0,1000
57,58,616K中信託高,123.00,0,1000
58,59,6382光和田中,124.00,0,1000
59,60,6460大    昌,124.00,0,2000
60,61,6950福    勝,123.00,0,1000
61,62,7000兆豐,123.00,100000,0
62,63,7003兆豐台中,123.50,5000,0
63,64,7003兆豐台中,124.00,0,1000
64,65,7005兆豐中港,123.50,1,0
65,66,7790國票綜合,123.50,0,2
66,67,779D國票台南,123.50,0,1000
67,68,779e國票南科,123.00,1000,0
68,69,779j國票和平,123.00,0,3000
69,70,779P國票九鼎,123.50,11000,0
70,71,779u國票長城,124.00,0,1000
71,72,779v國票台中,124.00,0,1000
72,73,779Z國票安和,123.00,0,5000
73,74,8150台    新,124.00,0,1000
74,75,8151台新建北,123.50,0,1000
75,76,815A台新高雄,122.50,100,0
76,77,8440摩根大通,123.00,5000,4000
77,78,8440摩根大通,123.50,21000,11000
78,79,8440摩根大通,124.00,2000,5000
79,80,8560新    光,123.00,0,1000
80,81,8560新    光,123.50,0,1100
81,82,8561新光台中,123.00,1000,0
82,83,8562新光高雄,123.50,50,0
83,84,8842玉山新莊,123.00,1000,0
84,85,8842玉山新莊,123.50,1000,0
85,86,8848玉山嘉義,124.00,0,1000
86,87,884E玉山城中,123.50,0,1000
87,88,884F玉山桃園,124.00,0,1000
88,89,884H玉山新竹,123.00,40,1000
89,90,884J玉山大里,123.00,1000,0
90,91,884M玉山數位,123.00,16,0
91,92,8880國泰綜合,123.00,0,60000
92,93,8880國泰綜合,123.50,0,65000
93,94,8881國泰高雄,124.00,0,1000
94,95,8882國泰台中,122.50,30,0
95,96,8883國泰松江,123.50,0,100
96,97,8888國泰敦南,123.00,10,10
97,98,888A國泰館前,123.50,0,2000
98,99,9135群益東大,124.00,0,215
99,100,9137群益士林,122.50,100,0
100,101,9185群益台南,123.00,0,1000
101,102,9188群益三民,123.00,0,1000
102,103,918c群益鳳山,123.50,0,2000
103,104,918i群益竹南,123.00,0,11000
104,105,918J群益永和,124.00,5,0
105,106,918x群益延平,123.00,0,100
106,107,9206凱基高雄,123.00,1000,0
107,108,9206凱基高雄,123.50,0,1000
108,109,9206凱基高雄,124.00,0,1000
109,110,9208凱基桃園,124.00,0,1000
110,111,920W凱基大里,123.50,4000,0
111,112,921C凱基民權,124.00,0,2000
112,113,921G凱基五股,123.00,50,0
113,114,922C凱基屏東,124.00,0,350
114,115,9254凱基科園,123.50,0,200
115,116,9268凱基台北,123.00,10000,7000
116,117,9268凱基台北,123.50,9000,0
117,118,9285凱基中壢,123.50,0,100
118,119,9312華南民權,124.00,0,1000
119,120,9326華南南京,124.00,0,2000
120,121,9359華南中正,123.50,20000,0
121,122,9600富邦,122.50,0,574
122,123,9600富邦,123.00,0,1000
123,124,9600富邦,123.50,0,1000
124,125,9600富邦,124.00,0,2000
125,126,9604富邦陽明,123.50,1000,0
126,127,9608富邦台東,123.50,50,0
127,128,9624富邦竹北,123.50,0,3
128,129,9658富邦建國,124.00,50,0
129,130,965K富邦台中,123.00,0,10000
130,131,9666富邦南屯,123.50,100,0
131,132,9676富邦仁愛,123.50,0,100
132,133,9697富邦虎尾,124.00,0,1000
133,134,9800元大,123.50,3000,0
134,135,9800元大,124.00,1000,0
135,136,980K元大竹科,123.50,0,1000
136,137,9812元大台中,123.50,0,100
137,138,9817元大東泰,123.50,0,1000
138,139,981h元大屏生,123.50,0,1000
139,140,981i元大西螺,123.00,1000,0
140,141,981I元大天母,123.00,0,1000
141,142,981j元大士林,123.50,1000,0
142,143,981q元大萬華,122.50,10,0
143,144,981z元大大統,124.00,1000,0
144,145,9834元大中壢,123.50,0,10
145,146,983B元大林森,124.00,0,20
146,147,9852元大永春,123.50,1000,0
147,148,9854元大興安,124.00,49,0
148,149,9867元大北成,124.00,0,1000
149,150,9874元大雙和,123.50,0,1000
150,151,9879元大板三,123.00,0,54
151,152,9884元大斗信,123.00,0,5
152,153,9884元大斗信,123.50,0,2000
153,154,988B元大桃園,123.50,0,2000
154,155,989B元大中港,123.50,0,1000
155,156,989D元大左營,123.00,3000,0
156,157,989j元大樹林,123.50,0,20
157,158,989k元大古亭,123.50,100,0
158,159,989N元大內湖,123.50,2000,0
159,160,9A00永豐金,123.00,0,1000
160,161,9A00永豐金,123.50,6000,0
161,162,9A8F永豐敦南,123.50,1000,0
162,163,9A97永豐新竹,123.50,500,0
163,164,9A9a永豐苓雅,123.50,0,25
164,165,9A9B永豐中和,123.50,1000,0
165,166,9A9N永豐桃盛,123.50,0,1000
166,167,9A9X永豐竹科,124.00,0,1000
