,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,47.00,1000,0
1,2,1021合庫台中,46.90,1000,0
2,3,1021合庫台中,47.20,1000,0
3,4,1023合庫高雄,47.40,5000,0
4,5,1024合庫嘉義,46.90,0,4000
5,6,1024合庫嘉義,47.35,0,4000
6,7,1028合庫彰化,46.90,1000,0
7,8,1028合庫彰化,46.95,1000,0
8,9,102C合庫自強,46.80,1000,0
9,10,102C合庫自強,47.15,1000,0
10,11,102E合庫桃園,47.15,1000,0
11,12,102F合庫西台,46.80,0,1000
12,13,102F合庫西台,46.85,0,1000
13,14,102F合庫西台,46.90,0,1000
14,15,102G合庫三重,46.35,0,1000
15,16,103A土銀建國,46.25,1000,0
16,17,103A土銀建國,47.15,0,1000
17,18,1041臺銀鳳山,46.60,1000,0
18,19,1041臺銀鳳山,46.75,0,1000
19,20,1041臺銀鳳山,47.25,0,4000
20,21,1042臺銀臺南,47.25,10000,0
21,22,104A臺銀臺中,46.10,2000,0
22,23,104A臺銀臺中,46.25,0,1000
23,24,104A臺銀臺中,46.35,0,1000
24,25,104C臺銀高雄,47.40,0,3000
25,26,104D臺銀金山,46.35,1000,0
26,27,1118企銀豐原,46.60,0,110
27,28,1160日    盛,46.80,5000,0
28,29,1161日盛忠孝,46.90,1000,0
29,30,1162日盛台南,46.95,100,0
30,31,1162日盛台南,47.20,0,2000
31,32,1165日盛板橋,46.15,2000,0
32,33,1165日盛板橋,47.25,1000,0
33,34,1165日盛板橋,47.40,0,2000
34,35,1166日盛雙和,46.10,2000,0
35,36,1166日盛雙和,46.40,5000,0
36,37,1166日盛雙和,46.70,1000,0
37,38,1166日盛雙和,46.95,3000,0
38,39,1166日盛雙和,47.05,1000,0
39,40,1166日盛雙和,47.10,2000,0
40,41,1166日盛雙和,47.15,1000,0
41,42,1167日盛嘉義,46.25,2000,0
42,43,1167日盛嘉義,47.30,0,1000
43,44,1168日盛高雄,46.80,0,3000
44,45,116G日盛景美,46.80,1000,0
45,46,116K日盛花蓮,47.20,0,3000
46,47,116K日盛花蓮,47.30,1000,0
47,48,116m日盛和美,47.00,1000,0
48,49,116m日盛和美,47.25,1000,0
49,50,116P日盛信義,47.15,0,1000
50,51,116Q日盛二林,47.05,0,1000
51,52,116s日盛土城,47.20,1000,0
52,53,116Z日盛中和,47.25,1000,0
53,54,1260宏    遠,47.15,1000,0
54,55,126D宏遠台南,47.00,0,2000
55,56,126L宏遠台中,47.00,0,3000
56,57,126U宏遠館前,47.25,0,3000
57,58,126U宏遠館前,47.30,3000,0
58,59,126U宏遠館前,47.35,3000,0
59,60,1440美林,46.80,1000,2000
60,61,1440美林,47.05,0,2000
61,62,1440美林,47.15,0,6000
62,63,1440美林,47.20,8000,0
63,64,1440美林,47.30,6000,0
64,65,1440美林,47.35,3000,0
65,66,1440美林,47.40,5000,0
66,67,1440美林,47.45,6000,0
67,68,1470台灣摩根,46.55,0,1000
68,69,1470台灣摩根,46.80,0,2000
69,70,1480美商高盛,46.20,0,1000
70,71,1480美商高盛,46.45,0,2000
71,72,1480美商高盛,46.55,0,2000
72,73,1480美商高盛,46.75,0,5000
73,74,1480美商高盛,46.90,0,5000
74,75,1480美商高盛,47.10,2000,0
75,76,1480美商高盛,47.20,4000,0
76,77,1480美商高盛,47.35,5000,0
77,78,1480美商高盛,47.40,2000,0
78,79,1590花旗環球,46.80,0,2000
79,80,1650瑞銀,46.10,4000,0
80,81,1650瑞銀,46.15,8000,0
81,82,1650瑞銀,46.25,3000,0
82,83,1650瑞銀,46.30,1000,0
83,84,1650瑞銀,46.35,3000,1000
84,85,1650瑞銀,46.40,0,1000
85,86,1650瑞銀,46.50,1000,1000
86,87,1650瑞銀,46.55,0,2000
87,88,1650瑞銀,46.60,0,8000
88,89,1650瑞銀,46.70,0,2000
89,90,1650瑞銀,46.75,1000,2000
90,91,1650瑞銀,46.80,2000,17000
91,92,1650瑞銀,46.85,0,2000
92,93,1650瑞銀,46.90,4000,5000
93,94,1650瑞銀,46.95,1000,11000
94,95,1650瑞銀,47.00,3000,3000
95,96,1650瑞銀,47.05,1000,2000
96,97,1650瑞銀,47.10,1000,0
97,98,1650瑞銀,47.20,1000,0
98,99,1650瑞銀,47.25,1000,0
99,100,1650瑞銀,47.30,2000,1000
100,101,1650瑞銀,47.35,11000,0
101,102,1650瑞銀,47.40,0,1000
102,103,2184亞東新竹,47.10,0,1000
103,104,5261美好蘆洲,46.60,3000,0
104,105,5261美好蘆洲,47.35,0,3000
105,106,5320高    橋,47.40,0,2000
106,107,5321高橋龍潭,46.10,1000,0
107,108,5383第一高雄,46.75,2000,0
108,109,5385第一桃園,47.35,0,5000
109,110,5389第一中山,47.00,1000,0
110,111,538I第一頭份,47.10,0,1000
111,112,538M第一嘉義,47.10,1000,0
112,113,538N第一豐原,47.20,10000,0
113,114,538N第一豐原,47.25,0,2000
114,115,538W第一華江,46.90,1000,0
115,116,538W第一華江,47.45,0,1000
116,117,5603永興台中,47.15,10000,0
117,118,5603永興台中,47.25,10000,0
118,119,5603永興台中,47.40,20000,0
119,120,5850統    一,46.20,0,1000
120,121,5852統一敦南,47.20,2000,0
121,122,5853統一中壢,46.70,0,1000
122,123,5853統一中壢,47.00,1000,0
123,124,5854統一城中,46.10,0,7000
124,125,5854統一城中,46.15,0,3000
125,126,5854統一城中,46.30,0,5000
126,127,5854統一城中,46.35,0,2000
127,128,5854統一城中,46.40,0,3000
128,129,5854統一城中,46.50,0,10000
129,130,5854統一城中,47.10,0,2000
130,131,5854統一城中,47.30,0,8000
131,132,5855統一台南,46.65,1000,0
132,133,5855統一台南,47.05,1000,0
133,134,585D統一新台中,47.20,0,1000
134,135,5920元    富,46.30,1000,0
135,136,5920元    富,46.75,6000,0
136,137,5920元    富,47.30,1000,0
137,138,5922元富新店,47.25,1000,0
138,139,5926元富四維,46.80,0,2000
139,140,5926元富四維,47.30,3000,0
140,141,592a元富松德,47.10,361,0
