,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,33.00,2000,0
1,2,1028合庫彰化,33.50,1,0
2,3,1029合庫鳳山,33.30,0,7000
3,4,102E合庫桃園,33.05,0,2000
4,5,1035土銀新竹,33.10,1000,0
5,6,1035土銀新竹,33.15,2000,0
6,7,103A土銀建國,33.10,1000,0
7,8,103B土銀彰化,33.15,0,2000
8,9,1042臺銀臺南,33.15,0,1000
9,10,1045臺銀新竹,33.00,2000,0
10,11,1045臺銀新竹,33.30,1000,0
11,12,104A臺銀臺中,33.10,0,6000
12,13,104A臺銀臺中,33.30,1000,0
13,14,104A臺銀臺中,33.35,1000,0
14,15,104D臺銀金山,33.10,2000,0
15,16,1110企    銀,33.00,0,45000
16,17,1110企    銀,33.05,0,12000
17,18,111E企銀桃園,33.25,1000,0
18,19,1160日    盛,33.25,0,10
19,20,1161日盛忠孝,33.40,0,1000
20,21,1163日盛台中,32.90,5000,0
21,22,1163日盛台中,32.95,5000,0
22,23,1165日盛板橋,33.05,2000,0
23,24,1165日盛板橋,33.30,0,2000
24,25,1169日盛士林,32.90,10000,0
25,26,116C日盛八德,33.15,1000,0
26,27,116F日盛員林,33.35,0,1000
27,28,116i日盛樹林,33.15,1000,0
28,29,116K日盛花蓮,33.00,1000,0
29,30,116m日盛和美,33.20,1000,0
30,31,116M日盛屏東,33.00,2000,0
31,32,116S日盛新莊,33.15,100,0
32,33,116W日盛鳳山,32.95,1000,0
33,34,116W日盛鳳山,33.00,2000,0
34,35,1233彰銀台中,33.30,0,5000
35,36,1440美林,32.85,1000,0
36,37,1440美林,33.15,0,6000
37,38,1440美林,33.20,4000,0
38,39,1470台灣摩根,33.10,1000,7000
39,40,1470台灣摩根,33.15,2000,0
40,41,1470台灣摩根,33.20,50000,0
41,42,1470台灣摩根,33.25,1000,0
42,43,1470台灣摩根,33.30,51000,0
43,44,1480美商高盛,33.05,2000,0
44,45,1480美商高盛,33.10,4000,0
45,46,1480美商高盛,33.15,4000,0
46,47,1480美商高盛,33.20,1000,0
47,48,1480美商高盛,33.25,3000,0
48,49,1480美商高盛,33.30,2000,0
49,50,1520瑞士信貸,33.05,1000,0
50,51,1520瑞士信貸,33.15,0,3000
51,52,1650瑞銀,32.95,2000,0
52,53,1650瑞銀,33.00,2000,0
53,54,1650瑞銀,33.10,1000,0
54,55,1650瑞銀,33.25,2000,0
55,56,1650瑞銀,33.30,0,4000
56,57,1650瑞銀,33.35,5000,0
57,58,2180亞    東,33.10,4000,0
58,59,2180亞    東,33.20,5000,0
59,60,2184亞東新竹,33.10,5000,0
60,61,5268美好台南,33.15,100,0
61,62,5386第一彰化,33.10,1000,0
62,63,538B第一新竹,33.30,0,1000
63,64,538j第一安和,33.20,1000,0
64,65,538Y第一中壢,32.90,1000,0
65,66,538Y第一中壢,32.95,1000,0
66,67,538Y第一中壢,33.00,1000,0
67,68,5852統一敦南,33.05,2000,0
68,69,5852統一敦南,33.15,1000,0
69,70,585A統一基隆,33.30,0,1000
70,71,585D統一新台中,32.85,1000,0
71,72,585D統一新台中,32.95,1000,0
72,73,585D統一新台中,33.00,1000,0
73,74,585D統一新台中,33.10,0,1000
74,75,585D統一新台中,33.20,0,1000
75,76,585D統一新台中,33.25,0,2000
76,77,585I統一員林,32.85,1000,0
77,78,585I統一員林,32.90,0,1000
78,79,585P統一板橋,33.10,1000,0
79,80,585Q統一三多,33.10,0,1000
80,81,585Q統一三多,33.20,0,1000
81,82,592c元富烏日,33.30,0,1
82,83,592I元富嘉義,33.10,0,6000
83,84,592m元富成功,32.85,0,10000
84,85,592M元富彰化,32.85,1000,0
85,86,592M元富彰化,33.20,1000,0
86,87,592n元富西松,33.00,2000,0
87,88,592n元富西松,33.15,0,1000
88,89,592n元富西松,33.20,5000,0
89,90,592o元富新興,33.00,1000,0
90,91,592o元富新興,33.25,0,1000
91,92,592o元富新興,33.30,0,1000
92,93,592r元富城東,33.10,0,2000
93,94,592r元富城東,33.15,1000,0
94,95,592w元富佳里,33.20,1000,0
95,96,592W元富吉利,33.10,2000,0
96,97,592W元富吉利,33.20,0,1000
97,98,592X元富草屯,33.00,0,1000
98,99,601d亞鑫豐,33.15,1000,0
99,100,6114中銀員林,32.90,2000,0
100,101,6114中銀員林,33.00,1000,0
101,102,6160中國信託,32.95,1000,0
102,103,6160中國信託,33.00,1000,0
103,104,6160中國信託,33.30,2000,0
104,105,6161中信三重,33.35,0,10000
