,序號,券商,價格,買進股數,賣出股數
0,1,1031土銀台中,31.50,10000,0
1,2,1041臺銀鳳山,31.55,2000,0
2,3,1045臺銀新竹,31.40,2000,0
3,4,104A臺銀臺中,31.30,0,1000
4,5,1165日盛板橋,31.45,1000,0
5,6,1166日盛雙和,31.50,20000,0
6,7,116C日盛八德,31.45,0,7000
7,8,116f日盛復興,31.50,5000,1000
8,9,116G日盛景美,31.55,100,0
9,10,116k日盛北高,31.30,0,6000
10,11,116k日盛北高,31.60,4000,0
11,12,116S日盛新莊,31.60,1000,0
12,13,126i宏遠光隆,31.35,0,1000
13,14,1440美林,31.50,0,9000
14,15,1440美林,31.55,1000,0
15,16,1470台灣摩根,31.35,0,5000
16,17,1480美商高盛,31.30,0,1000
17,18,1480美商高盛,31.35,1000,0
18,19,1480美商高盛,31.50,1000,0
19,20,1480美商高盛,31.55,1000,0
20,21,1520瑞士信貸,31.35,0,1000
21,22,1520瑞士信貸,31.40,0,1000
22,23,1650瑞銀,31.60,2000,0
23,24,2180亞    東,31.45,0,1000
24,25,2180亞    東,31.60,0,7000
25,26,2186亞東高雄,31.25,0,1
26,27,5321高橋龍潭,31.45,2000,0
27,28,5383第一高雄,31.35,0,1000
28,29,5383第一高雄,31.40,1000,0
29,30,5383第一高雄,31.50,0,2000
30,31,5383第一高雄,31.55,0,3000
31,32,538D第一忠孝,31.45,1000,0
32,33,538E第一自由,31.35,0,1000
33,34,538E第一自由,31.50,20000,0
34,35,538M第一嘉義,31.35,0,1
35,36,5859統一屏東,31.35,1000,1000
36,37,585b統一內湖,31.45,0,1000
37,38,585b統一內湖,31.50,0,1000
38,39,585B統一永和,31.55,0,2000
39,40,585S統一宜蘭,31.50,0,10000
40,41,5921元富高雄,31.50,0,1000
41,42,5922元富新店,31.55,0,1000
42,43,5927元富林園,31.40,0,4000
43,44,592A元富緯城,31.40,0,1000
44,45,592E元富城中,31.25,2,0
45,46,592l元富大裕,31.35,1000,0
46,47,592o元富新興,31.40,1000,0
47,48,592o元富新興,31.50,1000,0
48,49,592X元富草屯,31.30,4000,0
49,50,592X元富草屯,31.35,3000,0
50,51,592X元富草屯,31.40,2000,0
51,52,592X元富草屯,31.45,1000,0
52,53,592Z元富安南,31.40,1000,0
53,54,601d亞鑫豐,31.40,0,3000
54,55,601d亞鑫豐,31.45,0,3000
55,56,601d亞鑫豐,31.55,0,3000
56,57,6160中國信託,31.30,3000,0
57,58,6160中國信託,31.45,0,2000
58,59,6160中國信託,31.50,0,3000
59,60,6162中信託忠,31.55,1000,0
60,61,6164中信託文,31.45,0,1000
61,62,6380光    和,31.45,0,3000
62,63,638A光和嘉義,31.50,0,4000
63,64,6460大    昌,31.25,0,1
64,65,6950福    勝,31.30,10000,0
65,66,6950福    勝,31.35,30000,0
66,67,6950福    勝,31.40,15000,0
67,68,6950福    勝,31.45,10000,0
68,69,6950福    勝,31.50,10000,0
69,70,6950福    勝,31.55,25000,0
70,71,700E兆豐斗南,31.50,0,1000
71,72,700f兆豐鹿港,31.45,0,1000
72,73,700M兆豐桃園,31.35,0,1000
73,74,700W兆豐城中,31.55,2000,0
74,75,7038致和南京,31.35,1000,0
75,76,7038致和南京,31.55,0,1000
76,77,7750北    城,31.35,2000,0
77,78,7798國票內壢,31.35,0,1000
78,79,7798國票內壢,31.40,1000,0
79,80,8150台    新,31.35,0,2000
80,81,8150台    新,31.40,0,3000
81,82,8150台    新,31.55,0,1000
82,83,8156台新三民,31.40,0,3000
83,84,815A台新高雄,31.55,0,1000
84,85,815B台新台中,31.35,0,10000
85,86,8440摩根大通,31.35,0,4000
86,87,8440摩根大通,31.40,1000,1000
87,88,8440摩根大通,31.45,2000,0
88,89,8440摩根大通,31.50,5000,0
89,90,8440摩根大通,31.55,6000,0
90,91,8458康和台南,31.50,0,10000
91,92,8459康和嘉義,31.45,0,1000
92,93,845D康和板橋,31.50,0,1000
93,94,845D康和板橋,31.55,1000,0
94,95,8840玉    山,31.25,1000,0
95,96,8842玉山新莊,31.45,80,0
96,97,8843玉山高雄,31.40,0,15000
97,98,8847玉山台南,31.55,100,0
98,99,8849玉山台大,31.55,0,1000
99,100,884M玉山數位,31.30,0,3000
100,101,8882國泰台中,31.30,0,9000
101,102,8884國泰台南,31.40,1000,0
102,103,8888國泰敦南,31.35,1000,0
103,104,8888國泰敦南,31.40,1000,0
104,105,8888國泰敦南,31.50,0,1000
105,106,9103群益松山,31.50,1000,0
106,107,9105群益高盛,31.30,5000,0
107,108,9105群益高盛,31.40,5000,0
108,109,9105群益高盛,31.50,5000,0
109,110,9137群益士林,31.55,0,2
110,111,913U群益崇德,31.45,0,1000
111,112,918C群益古亭,31.25,0,3000
112,113,918D群益東門,31.40,0,1000
113,114,918D群益東門,31.55,0,1000
114,115,918G群益新莊,31.55,0,2000
115,116,918J群益永和,31.35,0,2000
116,117,9200凱基,31.25,2,0
117,118,9215凱基高美,31.50,0,1000
118,119,9229凱基中山,31.25,0,2
119,120,9234凱基竹北,31.55,0,1000
120,121,9255凱基和平,31.25,2000,0
121,122,9255凱基和平,31.35,5000,0
122,123,9257凱基林口,31.40,3000,0
123,124,9268凱基台北,31.35,6000,2000
124,125,9268凱基台北,31.40,6000,1000
125,126,9268凱基台北,31.45,0,2000
126,127,9268凱基台北,31.55,9000,0
127,128,9272凱基竹科,31.50,0,1000
