,序號,券商,價格,買進股數,賣出股數
0,1,1021合庫台中,30.10,0,5000
1,2,1024合庫嘉義,30.20,0,3000
2,3,1030土　　銀,30.05,0,2000
3,4,1032土銀台南,30.20,0,1000
4,5,1035土銀新竹,30.10,0,2000
5,6,1040臺    銀,30.05,0,1000
6,7,1041臺銀鳳山,30.10,0,5000
7,8,1045臺銀新竹,30.20,1000,2000
8,9,104A臺銀臺中,30.20,0,3000
9,10,104D臺銀金山,30.20,0,5000
10,11,1114企銀嘉義,30.10,0,597
11,12,1161日盛忠孝,30.05,1000,0
12,13,1161日盛忠孝,30.20,0,1000
13,14,1163日盛台中,30.10,1000,0
14,15,116C日盛八德,30.10,0,1000
15,16,116i日盛樹林,30.10,358,0
16,17,116I日盛南京,30.05,1000,0
17,18,116K日盛花蓮,30.10,0,5000
18,19,116S日盛新莊,30.05,0,6000
19,20,116S日盛新莊,30.10,0,1000
20,21,1380台灣匯立,30.20,112000,0
21,22,1440美林,30.10,32000,0
22,23,1440美林,30.20,15000,0
23,24,1470台灣摩根,30.05,1000,0
24,25,1470台灣摩根,30.10,4000,0
25,26,1470台灣摩根,30.15,1000,0
26,27,1480美商高盛,30.20,1000,0
27,28,1520瑞士信貸,30.10,1200,0
28,29,1650瑞銀,30.10,5000,0
29,30,1650瑞銀,30.15,1000,0
30,31,1650瑞銀,30.20,2000,0
31,32,5260美    好,30.10,0,1000
32,33,5261美好蘆洲,30.10,0,13000
33,34,526A美好中和,30.10,7000,0
34,35,5321高橋龍潭,30.20,0,3000
35,36,5382第一台中,30.05,46,0
36,37,5384第一台南,30.20,0,1000
37,38,5385第一桃園,30.10,0,1000
38,39,5387第一澎湖,30.20,0,2000
39,40,5389第一中山,30.05,1000,0
40,41,538I第一頭份,30.10,0,1000
41,42,538M第一嘉義,30.20,0,3000
42,43,538P第一路竹,30.10,5000,0
43,44,5852統一敦南,30.10,200,0
44,45,5854統一城中,30.10,0,1000
45,46,585b統一內湖,30.10,1,0
46,47,585B統一永和,30.10,2000,0
47,48,585D統一新台中,30.05,67,0
48,49,585D統一新台中,30.10,1000,0
49,50,585E統一新營,30.10,0,2000
50,51,585S統一宜蘭,30.10,0,5000
51,52,5925元富台中,30.20,0,1000
52,53,592b元富板橋,30.05,0,1000
53,54,592D元富大昌,30.10,8000,0
54,55,592E元富城中,30.00,650,0
55,56,592E元富城中,30.05,6,0
