,序號,券商,價格,買進股數,賣出股數
0,1,104D臺銀金山,21.15,3000,0
1,2,1166日盛雙和,21.00,1000,0
2,3,1440美林,21.30,0,1000
3,4,1470台灣摩根,21.20,1000,0
4,5,1470台灣摩根,21.30,12000,0
5,6,5261美好蘆洲,21.30,0,3000
6,7,592a元富松德,21.50,0,200
7,8,6460大    昌,19.60,0,2
8,9,7032致和佳里,21.00,1000,0
9,10,8560新    光,21.20,0,1000
10,11,8882國泰台中,21.15,1000,0
11,12,8882國泰台中,21.20,1000,0
12,13,888A國泰館前,21.50,200,0
13,14,888K國泰板橋,21.20,0,1000
14,15,9101群益敦南,21.05,0,2000
15,16,9108群益海山,21.25,1000,0
16,17,9268凱基台北,21.15,0,1000
17,18,9268凱基台北,21.20,0,1000
18,19,9339華南竹北,19.60,2,0
19,20,9616富邦岡山,22.30,0,10
20,21,965U富邦彰化,22.30,10,0
21,22,9667富邦台南,21.20,2000,0
22,23,980d元大沙鹿,21.20,1000,0
23,24,980D元大開元,21.20,0,1000
24,25,980D元大開元,21.30,0,2000
25,26,981r元大屏南,21.15,0,1000
26,27,9859元大經國,21.05,2000,0
27,28,9859元大經國,21.25,0,1000
28,29,9859元大經國,21.30,0,1000
29,30,989f元大東港,21.15,0,1000
30,31,989I元大蘆洲,21.15,0,1000
31,32,989J元大彰生,21.30,0,5000
32,33,9A79永豐埔里,21.00,0,2000
33,34,9A9H永豐新莊,21.20,0,1000
